answer_id,level,comment_id,parent_id,author_name,gender,ip_location,like_count,created_at,content
2882493046,2,10503414138,10496360209,静夜思玄,未知,广东,1,2023-03-18 09:12:34,程序员基本也是最会学习会变通的一群人，工作中用的技能绝大部分是自学的，面对AI冲击，这群人很容易变通的，所以还是传统行业最应该担心AI冲击。
2882493046,1,10440871306,0,虾米,未知,北京,10,2023-02-10 09:38:18,<p>全栈确实看到了更多可能...ai能提高效率并弥补其中较弱的某一些栈</p>
2882493046,1,10441085031,0,咖喱鱼,男,浙江,4,2023-02-09 16:58:54,这东西就是个大号百度，百度复制粘贴会代替程序员么？
2882493046,2,10441294046,10441085031,脐橙土豆鸡翅,未知,陕西,6,2023-02-09 22:56:37,<p>对，有些工作50%时间花在百度等找信息上，现在可以把这个时间省掉了。</p>
2882493046,2,10441382918,10441085031,一个观众,男,广西,0,2023-02-10 00:57:23,然后就可以让50%的人滚蛋了[惊喜]
2882493046,1,10440635757,0,Omar.Ali,未知,四川,4,2023-02-09 10:24:45,众所周知，科技/工具的进步只会加剧内卷
2882493046,1,10443231574,0,寂寞才来,未知,吉林,5,2023-02-12 08:53:20,"已经用过了，没有传说的那么神，不过是个稍微高级点的百度和谷歌，对中文非常不友好。<a href=""https://pic1.zhimg.com/v2-b4af2ed58d4886641ccebbd28624f966_qhd.jpg?source=1d2f5c51"" class=""comment_img"" data-width=""1824"" data-height=""1368"">查看图片</a>"
2882493046,2,10443255265,10443231574,寂寞才来,未知,吉林,12,2023-02-12 08:55:29,它的编程就是在google或者百度上找答案，比如鸡兔同笼，它一下就能找到，要是稍微复杂一些的东西，它就无能为力。不知道怎么被传的这么神？是不是它集成了虚拟货币了？
2882493046,2,10502201347,10443231574,pompeii,未知,中国香港,2,2023-03-16 14:16:07,gpt4已经出了[飙泪笑]
2882493046,1,10440375285,0,Lucy,女,加拿大,4,2023-02-09 11:25:35,然后token价格上涨[飙泪笑] 现在多屯点token可行吗？
2882493046,1,10442681726,0,在杭州开店,男,浙江,3,2023-02-11 15:06:26,会不会把测试的全搞了
2882493046,1,10441809005,0,知乎用户2G454l,女,上海,3,2023-02-10 15:34:34,是不是这样，一个以前只会写crud的程序员，可能在gpt的配合下去写游戏类，系统底层的程序
2882493046,2,10441881594,10441809005,無心飛翔,男,河南,7,2023-02-10 21:40:30,我是说，原来一个游戏可能需要10个美术，20个程序员，加上别的人员，差不多50人的团队。现在有了ai加持，只需要10个人的团队。这样之前40个人就没工作了。<br><br>至于留下的，是最会指挥ai模型辅助工作的人。
2882493046,2,10453211422,10441809005,John,男,广东,1,2023-02-22 14:18:11,你肯定没做过游戏
2882493046,1,10506332399,0,向先森,男,重庆,4,2023-03-20 13:11:56,<p>为什么要用 AI 写代码，而不是 AI 直接完成任务？用 AI 写码，等于用机器指挥机器，这不是脱裤子放屁么？AI 替代人力的方式是，原来需要写码完成的事情，后面就不需要写码了。。。</p>
2882493046,2,10506695974,10506332399,無心飛翔,男,浙江,2,2023-03-20 21:30:24,是的，以后可能黑盒子，实现功能就行。
