bv_id,oid,level,root_rpid,rpid,parent_rpid,uid,uname,user_level,ctime,like,message
BV1d5ntzuEbA,115263248865472,2,277093860464,277889385376,277093860464,32338602,绿皮一,6,1759425794,2,是的，ai就是个借口，然后压榨罢了
BV1d5ntzuEbA,115263248865472,2,277093860464,276861485073,277093860464,302173697,patlabor123,5,1759770323,0,回复 @绿皮一 :并不是，我现在代码80% ai写
BV1d5ntzuEbA,115263248865472,2,277093860464,278699880096,277093860464,21263211,zhangsl02,5,1760013308,1,内部使用的系统，没什么增量了，也就复制粘贴改一改，这个后端还真能搞的定，自己人用的话我搞成什么样都得给我用
BV1d5ntzuEbA,115263248865472,2,277093860464,277753373617,277093860464,24925593,Shlyking,6,1760545050,0,假设每一个步骤成功率为90%，完成一个由10个步骤组成的任务，成功率就是90%的10次方，等于34.8% 现阶段AI在落地方面稳定性还是有很多工作要做
BV1d5ntzuEbA,115263248865472,2,277093860464,278319018017,277093860464,381375868,锋锋不是风,5,1761050173,0,回复 @咸鱼卷卷__ : 之前偶然间看到一篇文章，说大模型在参数增多的情况下，需要的算力是指数级增长的，噢，对，你还得保证大模型ai有一定的记忆力，那这个算力真的就是越用越贵
BV1d5ntzuEbA,115263248865472,1,275647006529,275647006529,0,11289975,声韵笙,6,1758791358,37,我是做区块链，有些交互虽然短小，但背后很多异常情况。和前端沟通的话，非常难沟通，但现在自己做前端，就没这回事了，和前端沟通清楚之前，我用ai都把事情做完了。因为ai的知识体系很大，一点就通，但前端不是，正常web2前端根本不懂区块链相关的金融业务，根本就理解不下来，做不出来。
BV1d5ntzuEbA,115263248865472,2,275647006529,275657504065,275647006529,1525355,极海Channel,6,1758798766,0,不清楚你什么产品 ，我们的产品复杂性在后端，前端大都是交互展示不太需要理解业务逻辑[妙啊]你可以尝试把区块链的相关的业务知识都给AI
BV1d5ntzuEbA,115263248865472,2,275647006529,275731262273,275647006529,11289975,声韵笙,6,1758872315,0,回复 @极海Channel : [doge]啥产品就别问了，至少光一个老年传统项目uniswap V2就够外行前端搞一两个月了，但是我用AI，一两天就搞定了。
BV1d5ntzuEbA,115263248865472,2,275647006529,276385118977,275647006529,391871281,SunriseXuu,6,1759423831,2,回复 @声韵笙 : uniswap对于有经验的前端来说一下午就搞定了
BV1d5ntzuEbA,115263248865472,2,275647006529,276393572209,275647006529,11289975,声韵笙,6,1759436443,0,回复 @SunriseXuu :有经验的那叫做过的，直接把旧的拉出来，不到一小时就放公网了。
BV1d5ntzuEbA,115263248865472,2,275647006529,277818207537,275647006529,498769075,麻烦制造机啦啦啦,5,1760614335,0,回复 @极海Channel : 是的我也是个前端，工作四年了，后台给我对接的数据都是他们先想好处理好了，告诉前端接口传什么数据，ui显示什么数据，后端逻辑不需要太懂他们是怎么做的，前端主要是给用户看，越简单越好，用户易理解。前端复杂，用户就觉得复杂。
BV1d5ntzuEbA,115263248865472,2,275647006529,281849261360,275647006529,28512820,让心丶随风飘,5,1762595015,0,回复 @声韵笙 : 让前端处理你的接口数据？
BV1d5ntzuEbA,115263248865472,1,282176427377,282176427377,0,301834082,Ywmit,5,1764603442,0,这个观点跟玉伯说的一样[笑哭]
BV1d5ntzuEbA,115263248865472,1,275671891617,275671891617,0,18249271,钻石王_老六,6,1758808098,21,b端前端是最危的，因为太简单了。c端一些高级css效果还是要门槛的，因为一般后端不懂这些东西，没概念的话连提示词都写不出来。而资深前端就厉害了，工程化，编译原理，性能优化这些大部分后端也碰瓷不了[吃瓜]
BV1d5ntzuEbA,115263248865472,2,275671891617,275673438353,275671891617,1525355,极海Channel,6,1758809027,10,前端的提词不会写可以直接截图，后面输入效果视频也不是不可能，后端的提词就很难可视化了[妙啊]
BV1d5ntzuEbA,115263248865472,2,275671891617,275674569825,275671891617,563104463,爱烤火的鱼儿,5,1758809642,1,那怎么进阶？提高核心竞争力？以后的方向怎么走？
BV1d5ntzuEbA,115263248865472,2,275671891617,275677355809,275671891617,18249271,钻石王_老六,6,1758811458,0,回复 @极海Channel :感觉功能性需求是好跟ai沟通的，非功能性需求要跟ai沟通清楚就得有些认知了
BV1d5ntzuEbA,115263248865472,2,275671891617,277151615424,275671891617,289371635,善E之啊善E之,5,1758819126,5,你看这个up对你说的都答非所问的，典型就是觉得前端就是个写页面的，还是写B端那种。前端要是要做好C端，在面向用户层面的开发就是要懂几何学，线性代数，计算机图形学，涉及到地图开发的还要懂地理信息知识，懂浏览器机制，面向代码层面要懂工程化，懂各种打包工具如何运作，如何造适合当前业务场景或者符合公司发展方向和业务的能够提高日后潜在项目的开发效率的工程化方面的轮子，有追求的还会搞一个组件库。我也不说工程化这些了，就上面说的这些面向C端的场景出了性能问题，扔给个后端，诶，怎么页面卡死了，大概他都不知道怎么解决怎么优化。不过也是，屁股决定脑袋，蠢就是坏，蠢就是认知低，认知高不会都知道隔行如隔山，不会随便去评价别人的行业，坏就是那些踹着明白装糊涂的挂路灯的玩意儿，天天想着削减成本
BV1d5ntzuEbA,115263248865472,2,275671891617,277152175952,275671891617,1317933902,清风若凡123,3,1758819766,0,回复 @钻石王_老六 :啥叫非功能性需求？前端ui文档拿过来，直接扔给ai都能写个大概了吧
BV1d5ntzuEbA,115263248865472,2,275671891617,275693627377,275671891617,3493083350043280,KATA_NASHI,5,1758827177,0,回复 @清风若凡123 : 細節是ai做不好的 往往要高級知識才能打磨好細節
BV1d5ntzuEbA,115263248865472,2,275671891617,275709909777,275671891617,18249271,钻石王_老六,6,1758855317,0,回复 @清风若凡123 :举个简单例子，你的代码优化不好，首页加载会慢，渲染会卡顿用户体验差从而影响转化率，可能会有不必要的网络交互，增加网络带宽占用消耗cdn费用，乘上c端规模就是白花花的钱。我们一般后端懂观察测量和跟ai描述这些指标吗，至少很难在完全不了解这些的情况下指望ai帮你做到吧。还有项目多了，需要自己造轮子复用，我们后端懂应该造什么样的轮子吗。我们后端最多用ai帮忙用现成轮子写写自己一亩三分地的几个前端交互需求，涉及前端架构就是隔行隔山了，有ai也是和前端开发结合帮助解决前端具体领域的问题。如果ai真进化到能让小白也无感解决这些的时候，前后端就都可以一起淘汰了[笑哭]
BV1d5ntzuEbA,115263248865472,2,275671891617,275735426449,275671891617,3546794417982386,会好的-兔子,4,1758875956,0,兄弟，现在初中级前端就要求性能优化，工程化、编译原理早都划入八股文必会了。1-3年现在没有大项目经验外包现在都进不去了
BV1d5ntzuEbA,115263248865472,2,275671891617,277227907056,275671891617,265163432,jqzplucky,5,1758892536,1,回复 @极海Channel : 自己去看看截图给ai画出来的界面能不能用吧[doge_金箍]
BV1d5ntzuEbA,115263248865472,2,275671891617,275761641857,275671891617,1525355,极海Channel,6,1758893330,0,回复 @jqzplucky :我用了几个月了
BV1d5ntzuEbA,115263248865472,2,275671891617,275761784881,275671891617,32474482,伟大的king1314,5,1758893416,0,B端也不简单吧，比如用在canvas上绘制图片以及标注等，或者各种大数据情况下性能上的问题
BV1d5ntzuEbA,115263248865472,2,275671891617,275799073505,275671891617,1360310957,不修电脑好多年,5,1758937560,0,前端就不是一个必须的东西，锦上添花，可有可无的玩意
BV1d5ntzuEbA,115263248865472,2,275671891617,277366677584,275671891617,265163432,jqzplucky,5,1759018839,2,回复 @极海Channel :简单的列表增删改查页面的话当我没说[微笑]
BV1d5ntzuEbA,115263248865472,2,275671891617,275966467393,275671891617,3546657687865362,想就地睡觉,4,1759074481,2,回复 @极海Channel :首先我要明确一点，你所谓的增删改查，那是后台管理系统，而后台管理系统，在ai出现之前，在我们公司，就一直是后端负责的，后台管理系统的页面，不让后端自己写，难道让前端来写？那前端倒是爽了[笑哭]一般除非你进那种传统行业做程序员，否则，只要你在互联网公司，你作为前端肯定不可能让你去做管理系统的，除非极度偶尔的客串[笑哭]
BV1d5ntzuEbA,115263248865472,2,275671891617,277456169808,275671891617,6729603,YuukiJyoudaiK,6,1759086489,1,c端比b端简单啊其实…
BV1d5ntzuEbA,115263248865472,2,275671891617,277547796768,275671891617,19835920,炫压抑的你,6,1759163831,0,回复 @YuukiJyoudaiK :尊嘟假嘟，c端高并发、用户体验、性能优化比b端经验技术等要求高吧
BV1d5ntzuEbA,115263248865472,2,275671891617,277669310448,275671891617,6729603,YuukiJyoudaiK,6,1759271251,1,回复 @炫压抑的你 :回复 @炫压抑的你 :服务端用户量大、高并发高可用确实稍微重要些；前端的话c端落地页反而比b端逻辑简单；现在，监控埋点性能优化都封装成通用库了
BV1d5ntzuEbA,115263248865472,2,275671891617,278293350977,275671891617,30983180,查户口的送水人,6,1761031295,0,目前在小公司前端，项目都是git找底层，然后ai提词统一修改样式和逻辑，像是代码优化、包优化、加载速度都由ai一力完成。市场需求极大缩减，岗位本来就不多，加上经济下行和ai的冲击，前端岗位的消失成了时代浪潮的既定事实。或者说以后不叫前端了，叫ui设计交互算法工程师？
BV1d5ntzuEbA,115263248865472,2,275671891617,283221189968,275671891617,623288219,流年很黏,5,1763822032,0,什么项目的 css ai 写不出来?别吹了
BV1d5ntzuEbA,115263248865472,1,275657692289,275657692289,0,21458972,月芒染尘,6,1758798823,39,"前端被裁，我身边的人倒是没遇到，不招倒是事实。
但是测试被裁/测试科的外包厂商到期不续，这个是真的。
22年到25年同事他们公司裁了80%的测试。3天一次单元测试，7天一次集成测试，还有各个型号的模拟点击流程。
已经不需要那么多测试老师了。

当然最主要是业务不行了，不那么赚钱了。"
BV1d5ntzuEbA,115263248865472,2,275657692289,275671719009,275657692289,1525355,极海Channel,6,1758807944,1,有道理，赚钱养着都无所谓[妙啊]
BV1d5ntzuEbA,115263248865472,1,275639285009,275639285009,0,416864596,红糖卤菠萝,5,1758784638,3,是学点后端转全栈好呢，还是转产品好一点呢，如果学后端，学哪一门语言呢
BV1d5ntzuEbA,115263248865472,2,275639285009,275639812449,275639285009,1525355,极海Channel,6,1758785142,2,转全栈和产品都可以[妙啊]全栈更有优势
BV1d5ntzuEbA,115263248865472,2,275639285009,275640246513,275639285009,416864596,红糖卤菠萝,5,1758785412,1,回复 @极海Channel :那全栈的话，从哪个后端语言入手好一点呢
BV1d5ntzuEbA,115263248865472,2,275639285009,275640195249,275639285009,1525355,极海Channel,6,1758785499,1,回复 @红糖卤菠萝 :[doge]中小项目内部自己可以主导的nodejs 就可以，商业化大型的还是首推Java
BV1d5ntzuEbA,115263248865472,2,275639285009,277100998096,275639285009,3493109243578821,在床,5,1758785674,0,java golang
BV1d5ntzuEbA,115263248865472,2,275639285009,275641310561,275639285009,416864596,红糖卤菠萝,5,1758786480,1,回复 @极海Channel :感谢up主的解惑
BV1d5ntzuEbA,115263248865472,2,275639285009,277103533920,275639285009,385853008,要叫我丫头,6,1758787807,0,回复 @极海Channel :不推推go这种天生高并发优势的语言?
BV1d5ntzuEbA,115263248865472,2,275639285009,277103574400,275639285009,385853008,要叫我丫头,6,1758787924,0,回复 @极海Channel :前端还是有必要学习node.js，挺不错的，比Python  PHP强
BV1d5ntzuEbA,115263248865472,2,275639285009,275644612657,275639285009,40760599,Ghost__幽灵,6,1758789446,0,回复 @要叫我丫头 :python做后端我体感挺好了，感觉比java轻松自由hh
BV1d5ntzuEbA,115263248865472,2,275639285009,277119870032,275639285009,367167209,seniorhui,5,1758799181,0,回复 @Ghost__幽灵 :海哥不看好py、go
BV1d5ntzuEbA,115263248865472,2,275639285009,275669175841,275639285009,37476291,KingVstr,5,1758806382,1,"回复 @seniorhui : 我推荐go, 不推荐现在新人入坑java，要学一堆有的没的生态太耗费精力了，先来一个spring全家桶再说，go熟悉下数据库和gin就可以上手了真挺好的"
BV1d5ntzuEbA,115263248865472,2,275639285009,277170259568,275639285009,698831531,yuiit0115,4,1758851181,0,肯定先学后端，后端需要掌握的技术知识面可能会更广一些  需要更好的整体业务综合规划设计 软件工程学的能力要强一些。 对于前端来说是一对一，对于后端来说是1对n
BV1d5ntzuEbA,115263248865472,2,275639285009,275739228913,275639285009,144666792,小岛offline,5,1758878970,0,一定是产品，现在开发瓶颈不在写代码
BV1d5ntzuEbA,115263248865472,1,277156523120,277156523120,0,173296705,yjgeek,6,1758825517,4,我现在搞一个AI项目，nextjs一把梭，感觉写后端部分还更加容易点，只需要定义好数据模型，需求给他，接口就生成好了，前端ux部分真的很难描述想要的效果（ps：没有设计的ux）
BV1d5ntzuEbA,115263248865472,2,277156523120,277166011968,277156523120,389143133,Mercurywood,5,1758847074,0,后端ai不好弄的就是架构，单体项目都是毛毛雨，稍微中型项目后端架构基本都是分布式，上百个微服务，数据库也是分库分表，中间件也都涉及，都是分布式部署，ai连代码都读不全，架构都搞不明白，能干指望敲字能和它讲明白也是有点太天真了[藏狐]ai要是没懂你的技术架构和业务，它干出来的都是屎，前端相比之下就显得容易多了
BV1d5ntzuEbA,115263248865472,2,277156523120,275761753393,277156523120,33044782,ZombieBrand,6,1758893406,0,回复 @Mercurywood : 前端也一样啊，中大型都微前端
BV1d5ntzuEbA,115263248865472,2,277156523120,278371081248,277156523120,11545122,solar_corona,6,1759763262,0,因为你这种都是玩具项目啊
BV1d5ntzuEbA,115263248865472,2,277156523120,278700136160,277156523120,21263211,zhangsl02,5,1760013485,0,回复 @Mercurywood : 我觉得也是后端最难的是架构，crud这个大家都会。前端难得是样式，样式能写好真的很不容易了
BV1d5ntzuEbA,115263248865472,1,276166646417,276166646417,0,23262896,拉链狂魔,6,1759251484,13,啊？你们真的用ai写过代码吗？别说ai写前端，你让ai生成一个完整的特别简单的微信小程序他都能写错，各种胡编的api，你得一步一步给他检查。。。。
BV1d5ntzuEbA,115263248865472,2,276166646417,276629568913,276166646417,192891,池冬夕,6,1759627171,6,小程序是这样的，💩一样的文档，ai也看不懂
BV1d5ntzuEbA,115263248865472,2,276166646417,276666604545,276166646417,23262896,拉链狂魔,6,1759649070,1,回复 @池冬夕 :小程序的文档确实很垃圾
BV1d5ntzuEbA,115263248865472,2,276166646417,278181907392,276166646417,29218206,文艺平衡树,6,1759649445,1,如果你说的是基于 vue 的前端，cursor随便写，当然你也得能看懂，能手改
BV1d5ntzuEbA,115263248865472,2,276166646417,276736200321,276166646417,238294374,醉挽风与你,5,1759685226,0,检查这活你也不想干啊[微笑]
BV1d5ntzuEbA,115263248865472,2,276166646417,276744416897,276166646417,23262896,拉链狂魔,6,1759696307,0,回复 @醉挽风与你 :那ai确实智能哦
BV1d5ntzuEbA,115263248865472,2,276166646417,278999663376,276166646417,229126725,_江南一点雨_,6,1760265235,0,你用的哪一个ai
BV1d5ntzuEbA,115263248865472,2,276166646417,277456263713,276166646417,23262896,拉链狂魔,6,1760273094,0,回复 @_江南一点雨_ : 太多了
BV1d5ntzuEbA,115263248865472,2,276166646417,279288250032,276166646417,18478405,俊鹿,4,1760520341,0,回复 @醉挽风与你 : 自己写的知道哪里出错  AI写的 一堆报错 则么检查？  没做过开发是吧
BV1d5ntzuEbA,115263248865472,2,276166646417,277725321441,276166646417,297677750,叶子_q,5,1760527749,0,回复 @池冬夕 :😂
BV1d5ntzuEbA,115263248865472,2,276166646417,277862717265,276166646417,452590686,会说日文的老宅男,6,1760662168,1,不可能百分之百信任ai  ， ai 只能做到百分之80  ，常常有人就忽略 用ai写的代码 你得自己检查一遍 才确不确定能用。 而我们其实一直在做剩下的百分之20， 百分之80 的代码都是以前写过 或者 网上复制下来的
BV1d5ntzuEbA,115263248865472,2,276166646417,278005147297,276166646417,16072,TDTD動畫,6,1760777822,1,不是谁真的提示词开工，脚手架都不搭啊，简单的功能和函数，自己划分一下AI写的就是牛逼啊，而且这东西早就不是问题了，我只要加一句，对于需要引入、定义的函数，用注释标注，不要编造函数，AI就会给写一个TODO:这里是xxx逻辑
BV1d5ntzuEbA,115263248865472,2,276166646417,280077104944,276166646417,170545529,可还行亍,6,1761179068,1,每一步ai的正确率有90%，二十步下来正确率只有12%了，肯定是要人在参与的
BV1d5ntzuEbA,115263248865472,2,276166646417,283809313008,276166646417,477116216,八月沧海,5,1764382352,0,国内ai?
BV1d5ntzuEbA,115263248865472,1,283810329152,283810329152,0,477116216,八月沧海,5,1764383063,0,前端死不了，后端顶多做做简单的小程序，或者网页用户交互简单的web应用。那种需要3d引擎，ue客户端，桌面客户端后端完全搞不了，除非他本事会这些但是后端学这些干嘛呢
BV1d5ntzuEbA,115263248865472,1,275677135361,275677135361,0,139286057,B站最沙雕前端工程师,6,1758811223,13,太片面，前端也分专业细分领域了其实，比如说2D/3D图形绘制，复杂的业务交互，图形交互，音频/视频处理，等等这些细分领域才是前端真正的门槛
BV1d5ntzuEbA,115263248865472,2,275677135361,275680489345,275677135361,1525355,极海Channel,6,1758813324,2,视频主要指简单的web前端[妙啊]
BV1d5ntzuEbA,115263248865472,2,275677135361,277147769248,275677135361,177342133,o0黑礼服0o,6,1758816130,0,"web前端就没有2d,3d?只能说应用比较少而已，那要不h5游戏咋来的？涉及到游戏还有物理库等等，你说的ai前端应该就是写个页面啥的"
BV1d5ntzuEbA,115263248865472,2,275677135361,277153019312,275677135361,506225,鳥貴族の店員,6,1758820718,2,这些大部分国内前端都做做不到
BV1d5ntzuEbA,115263248865472,2,275677135361,275702235425,275677135361,93698290,static7,5,1758847858,1,"你说得对,前端细分领域下, 比后端还难, 相对来说AI可以裁掉后端得业务(增删改)程序员[doge][doge][doge]"
BV1d5ntzuEbA,115263248865472,2,275677135361,277172226688,275677135361,385209507,小佳登,5,1758852974,0,啥公司雇得起这种人，能提高多少岗位
BV1d5ntzuEbA,115263248865472,2,275677135361,275716637009,275677135361,139286057,B站最沙雕前端工程师,6,1758860382,2,回复 @static7 :有些专业领域和前后端基本上没关系了
BV1d5ntzuEbA,115263248865472,2,275677135361,275735315713,275677135361,139286057,B站最沙雕前端工程师,6,1758875853,0,回复 @小佳登 :B站招了很多
BV1d5ntzuEbA,115263248865472,2,275677135361,275735334897,275677135361,139286057,B站最沙雕前端工程师,6,1758875893,0,回复 @鳥貴族の店員 :干外包的和切图仔当然办不到
BV1d5ntzuEbA,115263248865472,2,275677135361,277480656224,275677135361,29011439,SnyForeverYoung,5,1759119007,1,回复 @极海Channel : 《简单的web前端》《国内大厂》懒得喷，只有做这种内容你才有流量？
BV1d5ntzuEbA,115263248865472,1,277185214656,277185214656,0,551419845,一气周流之古中医学派,5,1758862406,7,感觉随着ServerLess思想的发展，前端比后端更重要。毕竟后端现在大把的这种工作被简化了使用Sealos就可以从后端数据库一直到前端Nodejs调用都跟你写好了， 只需要前端和UI与需求对接就可以。很多小团队都把后端干掉了，只保留运维和前端以及UI。因为AI没办法取代用户频繁变更的需求响应。要对接甲方频繁变更的需求还是需要人，总不能让后端去和客户对接吧。前端还可以兼任UI甚至需求。而后端还要学习原型图绘制、需求分析工具，甚至UI设计这些。而这正是前端所长的。
BV1d5ntzuEbA,115263248865472,2,277185214656,277201128688,277185214656,3546596543301641,的知心姐姐发力了,4,1758875395,0,用ai分析呢
BV1d5ntzuEbA,115263248865472,2,277185214656,277201139744,277185214656,3546596543301641,的知心姐姐发力了,4,1758875424,0,UI是啥高端东西？
BV1d5ntzuEbA,115263248865472,2,277185214656,277211283824,277185214656,551419845,一气周流之古中医学派,5,1758882535,0,回复 @知心姐姐是大便 : 就是切图仔而已，说起来简单点。用蓝湖快速搞定需求这里涉及到与客户的沟通，做原型、ps出图、对原型美化润色然后再由美工切图，交给前端整合代码做成html部署在nodejs。等后端把接口开发出来再把mock出来的地址改为真实接口，就可以交付。
BV1d5ntzuEbA,115263248865472,2,277185214656,275752466273,277185214656,1525355,极海Channel,6,1758887577,0,还是得看产品形态吧，实际情况到底是迭代前端还是后端部分这个要分产品讨论，这直接决定人员组成[妙啊]但我认为未来肯定是全栈的天下
BV1d5ntzuEbA,115263248865472,1,280867107761,280867107761,0,13738467,NightEQIQI,6,1763360740,1,前端岗位这几年大量减少，新人得和失业老前端抢饭碗
BV1d5ntzuEbA,115263248865472,1,281131925985,281131925985,0,6924797,沃德田纳_泰率勒巴,6,1763631143,0,我现在干的这一家就是把我招过来做全栈，明明面的后端。一直说让我用ai写前端，但是每次出现bug我都得找好久才能解决，一周要写4个页面+加一堆后端的curd。前端东西占了80%时间。[藏狐] 没经验会干的很慢，结果试用期不通过，说我绩效太低，真是恶心人。
BV1d5ntzuEbA,115263248865472,1,277129472064,277129472064,0,37161805,ShokuhouMisaki-,6,1758805197,9,为什么我觉得ai做后端比做前端好用多了 后端的接口只要逻辑讲明白了分分钟就把接口写出来了 做前端稍微需要点特效的就做不明白 布局也是一坨 响应式更是想都不敢想
BV1d5ntzuEbA,115263248865472,2,277129472064,275673189617,277129472064,1525355,极海Channel,6,1758808868,0,也要看具体产品类型吧，我们的产品都是重后端的[妙啊]
BV1d5ntzuEbA,115263248865472,2,277129472064,277209691584,277129472064,82466729,我是萌新吗,6,1758881538,0,前端不好描述吧，涉及到交互效果
BV1d5ntzuEbA,115263248865472,2,277129472064,277567806560,277129472064,488323905,星瞳不加糖,5,1759195048,1,样式是这样，有时候自己写10多分钟的事情，和ai说2小时没写明白，最后还是自己写，但是逻辑性的东西，或者那种后台页面实现是真的快
BV1d5ntzuEbA,115263248865472,1,282573132560,282573132560,0,296693404,stdhans,4,1763219160,0,"我是后端c++大数据大流量开发,20多年了, 我学了一下前端,卧槽,html+css+javascript+vue+....这玩意组件各种框架花样真多,技术含量真低,我真得感觉就和玩具一样,技术深度被浏览器封的死死的.我花了几个小时,大概已经前端入门了,前端的UI非常的漂亮,Qt什么的累死也不一定追上,如果用c++和opengl或者vulku渲染,那吐血也追不上,我的感受浏览器的渲染能力真得很强,浏览器的技术真是复杂,它是窗口也是编译器也是虚拟机,它是前端的上帝."
BV1d5ntzuEbA,115263248865472,1,277970117441,277970117441,0,587676,yatoro123,6,1760754662,3,现在前后端分离，业务逻辑你可以放前端也可以放后端，觉得前端简单本质是很多公司对web页面体验要求不高，随便糊弄糊弄就差不多了。至于说啥前端只会写前端不会写后端纯纯把我逗笑了。你招个应届科班毕业生，不管是前端还是后端，他熟悉两天，第三天就能开始干活
BV1d5ntzuEbA,115263248865472,1,281711628097,281711628097,0,480966190,3dorigami,3,1764175780,2,人写测试用例，ai写代码。这个才是趋势。
BV1d5ntzuEbA,115263248865472,1,277100931456,277100931456,0,1634635,作死型小少年,6,1758785668,25,前端已死好几年了已经，vue出来前端死一次，低代码流行前端又死一次，现在终于到了ai编程了吗[吃瓜]
BV1d5ntzuEbA,115263248865472,2,277100931456,275641444833,277100931456,1525355,极海Channel,6,1758786537,4,有人说前端不是程序员[doge]
BV1d5ntzuEbA,115263248865472,2,277100931456,277105171264,277100931456,1634635,作死型小少年,6,1758789186,0,回复 @极海Channel :嗨，也不是完全没道理，前端就是当年风口的时候过的太滋润了，一大堆混子，现在这样蛮好的，能被ai淘汰的其实没有ai也早该混不下去了
BV1d5ntzuEbA,115263248865472,2,277100931456,275659439729,277100931456,1180030798,眠怜月,5,1758800119,0,是这样，vue这种模板编程把前端门槛搞的太低了
BV1d5ntzuEbA,115263248865472,2,277100931456,277129194784,277100931456,1634635,作死型小少年,6,1758805091,4,回复 @眠怜月 :跟vue没关系，前端一开始就没什么门槛，刚火起来的时候你知道什么html就一堆公司要
BV1d5ntzuEbA,115263248865472,2,277100931456,277130025936,277100931456,1634635,作死型小少年,6,1758805509,0,回复 @眠怜月 :哪怕现在前端的门槛可以比较明确量化的也就工程化，但是即便是用vue，不同人代码质量也是天差地别，说白了你用什么框架用什么语音终归都只是工具，重要的是你编程和设计的思路，vue都这么多年了，工作经验四五年没正经思考过组件怎么封装更合理易用的人都大有人在呢，这不过这部分很难量化，所以很少有人单独提
BV1d5ntzuEbA,115263248865472,2,277100931456,277844189104,277100931456,6729603,YuukiJyoudaiK,6,1759400104,0,[吃瓜]互联网寒冬也很多年了，2019公司就在说逆势招人[doge]咱就是说互联网什么时候顺风？[doge]
