bv_id,oid,level,root_rpid,rpid,parent_rpid,uid,uname,user_level,ctime,like,message
BV1bc411H7q7,270241626,2,161398202288,161481481472,161398202288,81049920,麻达喔,6,1681900699,0,你这案例能说明什么？说明他有意识了？有探索未知的能力了？这么牛掰，你拿到做个不存在的项目试试呗
BV1bc411H7q7,270241626,2,161398202288,161702533904,161398202288,88677937,梦醒ssd,5,1682015930,4,资深程序员算个屁，最多也就是擅长技术或者坐上顺风车或者运气好，真牛逼就是马化腾雷军马斯克了，不会是多数人不认识的人了，还有问你能不能取代是问你现在的版本能不能取代？多少思想有点狭隘，或者他们是卖程序员课的，我不知道他们都是谁是干啥的，认识的可以说一下是不是卖课的
BV1bc411H7q7,270241626,2,161398202288,161703432944,161398202288,1590022927,账号已注销,0,1682017142,1,回复 @梦醒ssd :有道理，非常同意
BV1bc411H7q7,270241626,2,161398202288,163626285184,161398202288,22626101,正义火星人,6,1683128875,2,刚好你是不懂程序的，你用ChatGPT做一个软件出来吧，做出来就证明这几位说得不对。
BV1bc411H7q7,270241626,2,161398202288,253769011233,161398202288,104365597,通透的风,6,1738690789,0,回复 @正义火星人 :吼的最厉害的就是外行人--2025 时空警察回来考古
BV1bc411H7q7,270241626,1,176390978976,176390978976,0,330492156,埋骨何须桑梓地6,5,1690007089,5,说这些有个屁用，那只是上层的难以取代，可中下层的容易被取代，谁也没担心你上层大佬啊，上层大佬在哪个行业都难以取代，说实话谁也不是担心现在就被取代，但关健是工智能的进化速度太快了，他现在就已很厉害了，谁也不知道他十年20年之后能到什么地步，他的发展速度超出你的想象。
BV1bc411H7q7,270241626,1,180368582960,180368582960,0,228458631,变态的超老师,6,1691765178,1,"有几个人懂attention, transformer 和bert? 大部分程序员写的东西都没什么创新性的，只要不断更新数据，计算机科学家和人工智能一定能取代程序员。
最关键的是，现在代码学习成本暴跌了"
BV1bc411H7q7,270241626,1,161394280976,161394280976,0,353196948,jerryYoung丶,6,1681839920,16,评论区一堆低龄没实战过的好意思嘲讽别人，输出个helloword贪吃蛇就叫会写代码了，一问复杂逻辑代码错漏百出，写个论文参考文献全是错的，甚至有时把简单搞复杂，取缔？你用gpt复制粘贴把整个复杂项目跑起来试试？看bug改不改死你完事
BV1bc411H7q7,270241626,2,161394280976,161404306080,161394280976,3088562,一刀一个无首,6,1681858925,1,现在的gpt当然不行，10年20年后呢？10年20年前的机器学习模型什么水平？时代趋势摆在这里，第一辆汽车还没马车跑得快呢，你现在还坐马车吗？
BV1bc411H7q7,270241626,2,161394280976,161408996272,161394280976,89627885,漫步凌云,5,1681863557,8,回复 @一刀一个无首 :10-20年，真会会抬杠，行业大神都不敢预测20年，你怎么不预测100年后可以太空旅行
BV1bc411H7q7,270241626,2,161394280976,161412290976,161394280976,232851886,吃饭坐小孩那桌-_-,5,1681865987,0,回复 @一刀一个无首 :10年20年后地球都爆炸了
BV1bc411H7q7,270241626,2,161394280976,161413979296,161394280976,274424705,账号已注销,0,1681867151,0,回复 @一刀一个无首 :回复 @漫步凌云 :十年？二十年？就算是行业开发者都不能笃定，现在替代不了你承认吗？预测几十年后的时候放在现在自我安慰呢？？？
BV1bc411H7q7,270241626,2,161394280976,161420686928,161394280976,3088562,一刀一个无首,6,1681871140,1,回复 @漫步凌云 :人工智能是趋势，并不局限于计算机，你要眼睛一闭就天天背Java那八股文觉得这就是未来，那你说得对
BV1bc411H7q7,270241626,2,161394280976,161440551968,161394280976,23835184,了不起的Leoz,6,1681880279,2,回复 @一刀一个无首 :你根本没法预测十年后，而且十年后大多数都35了，没gpt也要失业[doge]
BV1bc411H7q7,270241626,2,161394280976,161466093296,161394280976,363108002,账号已注销,0,1681893969,0,原画师之前也是这么想的，缝尸能叫画？
BV1bc411H7q7,270241626,2,161394280976,161480432064,161394280976,81049920,麻达喔,6,1681900282,0,编程实现最小单元的功能真的不难，例如排序，输出文字。gpt能做这些可并不能做项目。做项目难的是对接用户需求，如何将用户需求转成项目，而且要设计的合理，便于扩展。对于新的项目，完全是一点点摸着石头探索过河的。gpt能自己摸索吗？
BV1bc411H7q7,270241626,2,161394280976,161516482784,161394280976,89627885,漫步凌云,5,1681914121,0,回复 @一刀一个无首 :只会抬杠，还趋势，时间范围不限制谈什么趋势，我只能肯定一个趋势就是100年后评论区内你我等等都进棺材了[吃瓜]
BV1bc411H7q7,270241626,2,161394280976,161529302208,161394280976,318983863,嗨_你知道吗,6,1681918730,1,不是你，是不是？你是不是不知道大家焦虑的是啥呀？现在比如说一个需求，你要开发一两个月，但是有了它的GTP辅助你之后，你可能只要几天？
BV1bc411H7q7,270241626,2,161394280976,161570680016,161394280976,454782583,梦落神沦,6,1681957618,1,回复 @漫步凌云 :乐，当年李世石和柯洁也是这么想的，现在AI下的都是人类从来没有见过的棋局了，都是AI自己推导出来的，自己与自己下
BV1bc411H7q7,270241626,2,161394280976,161592888448,161394280976,13149534,ab_poirot,6,1681967628,0,回复 @一刀一个无首 :你这说的是正确的废话，10年20年后会变成什么样谁也不知道，现在怎么吹都行，并没有什么意义
BV1bc411H7q7,270241626,2,161394280976,161671747248,161394280976,89627885,漫步凌云,5,1682001690,0,回复 @梦落神沦 :不从事这个行业不懂AI最好别不懂装懂随便评论[吃瓜]拿专用AI和通用AI做比较？一个只会下棋的机器人？
BV1bc411H7q7,270241626,2,161394280976,161673414624,161394280976,454782583,梦落神沦,6,1682002213,1,回复 @漫步凌云 :你怎么知道就没有编程专用的人工智能?GPT可以往任何方向专精
BV1bc411H7q7,270241626,2,161394280976,161676548128,161394280976,89627885,漫步凌云,5,1682003220,0,回复 @梦落神沦 :编程专用？openai gpt3里面的codex模型就是呀！发展到了gpt3.5/4，已经没有专用模型了，直接集成在整个gpt3.5/4的大模型里了，你还要倒退再搞一个专用的？
BV1bc411H7q7,270241626,2,161394280976,162369864288,161394280976,260205608,可爱的妞妞宝贝,6,1682404671,0,回复 @一刀一个无首 :10年20年后我还干不干这个行业？
BV1bc411H7q7,270241626,1,161387400240,161387400240,0,17676840,星期五六日,6,1681835517,9,有没有可能以后的编程方式转变成：程序员将具体的业务需求描述成AI能理解的，然后让它生成代码并编译优化，这样的话程序员就更加卷了
BV1bc411H7q7,270241626,2,161387400240,161399933248,161387400240,3253372,一只会喝茶的猴子,6,1681848330,0,。。。我问一件事，你怎么看懂ai写的代码？
BV1bc411H7q7,270241626,2,161387400240,161410398128,161387400240,565762821,鹿茸111,5,1681864761,0,有没有想过，客户很多时候也就是知道自己的大致需求，，然后提出离谱的需求，最终需要程序员去研发，短时间内ai还是取代不了程序员的。
BV1bc411H7q7,270241626,2,161387400240,161410848064,161387400240,565762821,鹿茸111,5,1681864948,0,而且数据安全问题解决了吗[doge]，如果没办法解决还是需要人力的
BV1bc411H7q7,270241626,2,161387400240,161413937952,161387400240,455277260,兮家小二,5,1681867042,0,回复 @一只会喝茶的猴子 :自己会就能看懂，所以前提还是要会的人操作，提高效率，减少重复写代码的步骤，其实和cv差不多
BV1bc411H7q7,270241626,2,161387400240,161480765536,161387400240,81049920,麻达喔,6,1681900402,0,我认为就是这种，gpt不会完全取代程序员，而会成为程序员的工具。程序员门槛提高是真的
BV1bc411H7q7,270241626,2,161387400240,161544013104,161387400240,473046353,繁落凡洛,6,1681926405,0,我的观点和你一样，最详细的需求文档就是代码，要想让ai做出100%贴合自己需求的东西，绝对要一份，绝对符合需求的文档，甚至还要让ai修复bug和不是bug的bug。
BV1bc411H7q7,270241626,2,161387400240,220610328336,161387400240,363700570,米洛克Imik,6,1715244773,1,所以未来淘汰的只是不会使用ai的程序员
BV1bc411H7q7,270241626,2,161387400240,220610664112,161387400240,363700570,米洛克Imik,6,1715244946,0,回复 @鹿茸111 :所以只是个高级点的工具罢了
BV1bc411H7q7,270241626,1,164796505232,164796505232,0,13620214,bflibfli,6,1683817431,0,flutter要是做好点，能比人工智能淘汰的程序员多十倍
BV1bc411H7q7,270241626,1,161407850544,161407850544,0,24904384,约瑟夫拉格朗日点,6,1681862591,11,"今年刚毕业，我觉得Java的一些处理简单事情的程序员还是容易被取代的。我们的程序难点我觉得应该是两个：业务复杂，并发高。如果开发的内容没有这两个特点还是容易被取代的。
但是程序员是不会被取代的，有很多底层，和真正的上层代码是人工智能难以理解的。
但是这些已经与我无瓜了，我搞软硬件结合+嵌入式了。Java再见[doge][doge][doge]"
BV1bc411H7q7,270241626,2,161407850544,242920520176,161407850544,3546747370473818,账号已注销,0,1727056944,0,嵌入式也用c[doge]
BV1bc411H7q7,270241626,2,161407850544,242825164753,161407850544,24904384,约瑟夫拉格朗日点,6,1727073849,0,回复 @布莱恩3 :干到今天我觉得，在这里，纯技术不如吹牛逼，已经改行吹牛逼了。
BV1bc411H7q7,270241626,2,161407850544,242994698640,161407850544,3546747370473818,账号已注销,0,1727139255,0,回复 @约瑟夫拉格朗日点 :不至于，嵌入式软硬结合，现在人工智能只是操作，真代替程序员确实得出现自我意识
BV1bc411H7q7,270241626,2,161407850544,242882491073,161407850544,24904384,约瑟夫拉格朗日点,6,1727143940,0,回复 @布莱恩3 :我是说挣钱的话，还是吹牛逼管用
BV1bc411H7q7,270241626,2,161407850544,243026034016,161407850544,3546747370473818,账号已注销,0,1727170540,0,"回复 @约瑟夫拉格朗日点 :哈哈，懂了。
很难不支持啊[doge]"
BV1bc411H7q7,270241626,1,161385596224,161385596224,0,52538052,卖女装的小蜂蜜,6,1681834683,25,6程序员写的取代不了程序员[吃瓜]你去问问福特他跑的有没有福特快[doge]
BV1bc411H7q7,270241626,2,161385596224,161444623392,161385596224,481054461,精卫ING,5,1681882070,3,这么说吧，就用你的汽车举例，程序员和项目的的关系像一个人打车，前往目的地，目的地地方，行驶的路线，都得人为自行定制，gpt在上面工作的用途，最多是提升你的行驶速度，你让他直接读取你的想法制造出客户满意的路线，现在还是不可能的
BV1bc411H7q7,270241626,2,161385596224,161457809712,161385596224,25342656,可乐瓶里放枸杞的real,6,1681889448,0,回复 @不潮也要钱 :之前可以这么说，现在可不一定了
BV1bc411H7q7,270241626,2,161385596224,161529427072,161385596224,473016564,戟间血,6,1681918781,4,福特骑车能取代马车，取代不了司机；chatGPT能取代搜索引擎，取代不了程序员。但是这个过程中，马车司机变成了汽车司机，github程序员变成了chatGPT程序员，没有完成转变，那确实要淘汰，仅此而已。
BV1bc411H7q7,270241626,2,161385596224,161847059392,161385596224,52538052,卖女装的小蜂蜜,6,1682092734,0,回复 @不潮也要钱 :我也赞成现在不可能，但是未来不好说
BV1bc411H7q7,270241626,2,161385596224,163411907472,161385596224,14110143,纲纲好998,6,1683024175,0,汽车只是取代了马车，没有取代司机
BV1bc411H7q7,270241626,1,162873361808,162873361808,0,40697501,JJGEM,6,1682726380,1,不是，机器能对客户改需求，对需求❓离谱，就是个工具
BV1bc411H7q7,270241626,1,161377767808,161377767808,0,24394909,翔宇1990,6,1681831595,38,引用奥特曼的一句话，希望四年以后这四位大佬能记住今天这些话，就说这么多。程序员暂时不会取代，但是会被prompt工程师逐渐取代，最终prompt工程师会越来越接近自然语言编程，最终完全取代程序员只是时间问题。我觉得最多四年，就说这么多。
BV1bc411H7q7,270241626,2,161377767808,161391887056,161377767808,473267622,Forest_Sun_,6,1681838108,2,这俩完全不是干一个事的东西。GPT最多去搞已有的业务或者代码，它写出来是一块一块的代码块，但是整体系统调试还是得人去搞。每个公司的系统虽然大同小异，但是细微之处都不一样。这块还都得人去调，更遑论要是个没出现过的新需求，GPT就没答案了。
BV1bc411H7q7,270241626,2,161377767808,161393216528,161377767808,2036254527,liannngg,5,1681839021,2,回复 @_THE-SUN_ :建议看看autogpt等开源项目再回答
BV1bc411H7q7,270241626,2,161377767808,161393445584,161377767808,20285208,我的我的别骂了,5,1681839229,1,你能不能先搞懂prompt engineer是干什么的
BV1bc411H7q7,270241626,2,161377767808,161409106384,161377767808,473267622,Forest_Sun_,6,1681863715,5,回复 @liannngg :看过了啊，它等于把前两天才炒火的prompt工程师又打趴下了啊，但是仍旧没改变底层啊。它的答案还是从互联网检索的呀，能做出的网站仍旧是网上有过类似的。而且这个东西目前只能做很简单很简单的东西，稍微复杂一点的东西就容易陷入死循环。要想它不死循环，还是得在一定范围内的严密逻辑思维。程序员值钱的地方也不在代码八股文啊，从来都是逻辑思维。况且还是那句话，安全解决不了就只会是自娱自乐。做IT的自己都没觉得威胁，你们在激动个啥。。。
BV1bc411H7q7,270241626,2,161377767808,161414247712,161377767808,274424705,账号已注销,0,1681867210,2,[星星眼]就算替代了又能怎哦样？？？？行业开发者都不能笃定，但是现在替代不了你承认吗？预测几年，几十年后的时候放在现在自我安慰呢？？？
BV1bc411H7q7,270241626,2,161377767808,161466533536,161377767808,135772736,一气化千,6,1681894241,0,他们是个屁 只是为了自己的利益忽悠别人
BV1bc411H7q7,270241626,2,161377767808,161479397328,161377767808,81049920,麻达喔,6,1681899874,0,你prompt工程师难道不需要懂代码？懂技术难点？懂业务场景设计？能写个网页小工具，贪吃蛇小游戏不叫能做项目。
BV1bc411H7q7,270241626,2,161377767808,161479554544,161377767808,81049920,麻达喔,6,1681899931,4,而且，即使有了prompt工程师，你觉得程序员直接转岗prompt工程师是不是比你快
BV1bc411H7q7,270241626,2,161377767808,161497473616,161377767808,64733748,一世逍遥丶,4,1681906863,0,替代了又能怎么样 干掉程序员之前能干掉70%白领 再说不会学习新技术提升自己的程序员 还是程序员吗
BV1bc411H7q7,270241626,2,161377767808,161529182736,161377767808,327418041,JudgelightQAQ,5,1681918692,1,不会有prompt工程师这种说法的，是个人都可以干prompt工程师这种门槛极低的东西。
BV1bc411H7q7,270241626,2,161377767808,161535116384,161377767808,58960853,wanye_gx,5,1681921123,0,回复 @liannngg :坐标阿里，觉得你既不了解autogpt也不了解编程，丝毫没有实际开发经历
BV1bc411H7q7,270241626,2,161377767808,161569965568,161377767808,454782583,梦落神沦,6,1681957234,1,回复 @麻达喔 :可问题是需要那么多吗？AI＋人能顶5人
BV1bc411H7q7,270241626,2,161377767808,161572265632,161377767808,81049920,麻达喔,6,1681958469,1,回复 @梦落神沦 :有没有可能被裁员的程序员自己也能通过AI成为超级个体，这种情况下，反而程序员越来越多。和原公司抢饭碗
BV1bc411H7q7,270241626,2,161377767808,161573016736,161377767808,454782583,梦落神沦,6,1681958878,0,回复 @麻达喔 :工资能顶上上班一月上万?
BV1bc411H7q7,270241626,2,161377767808,161575089600,161377767808,81049920,麻达喔,6,1681959989,1,回复 @梦落神沦 :不是每个人都把钱放第一位的。未来ai+ 程序员，说不定从根本会改变现有开发团队结构。这种结构不是单纯由100人缩减为50人
BV1bc411H7q7,270241626,2,161377767808,161592229984,161377767808,13149534,ab_poirot,6,1681967402,0,it圈日常吹逼吧了，从很久以前的大数据、人工智能、ar、vr、区块链、自动驾驶都是概念吹上天，这么多年呀多少是真正落地实现了的
BV1bc411H7q7,270241626,2,161377767808,161616430944,161377767808,454782583,梦落神沦,6,1681980386,1,回复 @ab_poirot :你说的这些全部都实现了
BV1bc411H7q7,270241626,2,161377767808,162454391728,161377767808,34618099,bili_54925475826,6,1682441965,1,别吹了。日常开发中，大部分程序员都是搬砖的，但你有没有想过，为啥大部分程序员都在搬砖，但还是替代不了？就是因为简单的砖也得人来搬，如果能自动化，根本轮不到gpt出场就已经实现自动化了。大多数场景，你给人讲，几句话他就能听明白。而给机器讲，你描述半天，都不会是想要的结果。而且日常开发中，真的没有那么多新需求，即使是外包公司，也是各种组件库各种改。还有一个那就是上面老哥说的问题，安全问题，自动驾驶同样会因为这个问题无法量产。因为人做事，他的思维是稳定的，行为是可预测的，同时他也会付很多责任。就比如你让人去把单价改成200，他会老老实实把单价改成200。但如果你让ai做这件事，鬼知道它会不会突然某一天自己抖了下机灵，直接给你改成198了～～因为人能通过情绪和场景，判断这事的重要性和严谨程度，但ai不知道，ai想着去模仿人类感知情绪，但也有可能会感知错误，做出错事。
BV1bc411H7q7,270241626,2,161377767808,162829075968,161377767808,1014182731,账号已注销,0,1682689236,0,你想啥呢[藏狐]，就算有也不会给你用的这么高级的功能，绝对不会给你用，你见过拿刀杀自己吗
BV1bc411H7q7,270241626,2,161377767808,162829178272,161377767808,1014182731,账号已注销,0,1682689265,0,回复 @小激动dh :这样会威胁美国的安全
BV1bc411H7q7,270241626,2,161377767808,187161933584,161377767808,1379183893,果香味手冲咖啡,5,1695471837,0,这个问题你问程序员，他们一定会说不能取代，因为那样等于说他们自己会在不不久的将来失业。
BV1bc411H7q7,270241626,2,161377767808,187378230400,161377767808,2036254527,liannngg,5,1695612293,0,回复 @wanye_gx :确实没有，当时校招刚进来一个月，话别说那么绝对，现在是国际部大模型底座核心同学
BV1bc411H7q7,270241626,2,161377767808,187379065680,161377767808,2036254527,liannngg,5,1695612661,0,回复 @wanye_gx :没关系，认知一直在变。四月除了sft别的都没做过，看的比较浅，想交流私聊说花名我们钉钉聊
BV1bc411H7q7,270241626,2,161377767808,225248524608,161377767808,693219740,卡夫卡爱喝茶,5,1717816061,1,等美国程序员上街游行，咱再聊取代[doge]
BV1bc411H7q7,270241626,1,164383901472,164383901472,0,288293641,焕新数码,5,1683568255,0,Gpt没有创造能力，注意我说的是创造性，它是数据喂出来的，是前人经验的总结，不过雀氏可以干掉很多低端程序员
BV1bc411H7q7,270241626,1,161354486656,161354486656,0,90936566,账号已注销,0,1681823247,18,chatGPT应该不会，AutoGPT再迭代几年可能真的不需要程序员了。[doge]
BV1bc411H7q7,270241626,2,161354486656,161370401072,161354486656,431526572,ntl11yBsk,4,1681829033,0,这几个大佬还不知道autoGPT呢
BV1bc411H7q7,270241626,2,161354486656,161392619696,161354486656,473267622,Forest_Sun_,6,1681838613,2,这俩没本质区别，而且说句不好听的话，如果解决不了信息安全问题。就算它能取代程序员，都不会有多少公司用。
BV1bc411H7q7,270241626,2,161354486656,161421571264,161354486656,90936566,账号已注销,0,1681871668,0,"回复 @_THE-SUN_ :但个人会用。
而且可能个人也会把训练好的模型本地部署再训练。
还可能接入neon获得外观。[doge]"
BV1bc411H7q7,270241626,2,161354486656,161423117344,161354486656,473267622,Forest_Sun_,6,1681872455,0,回复 @尚笑肌块 :没啥用，这玩意的训练成本多大你知道不，大厂商训练好的会让你随便下载，而且还需要配套的数据库，更不可能给你了。你说的这种可能性可以忽略了。
BV1bc411H7q7,270241626,2,161354486656,161424084512,161354486656,90936566,账号已注销,0,1681872916,0,回复 @_THE-SUN_ :不需要配套数据库，很多开放的模型没数据库一样跑，但回答时模型计算费点钱，两张H100足够了，公开的模型很多，比如斯坦福的羊驼模型，让它联网去爬就行。毕竟已经训炼的差不多了。
BV1bc411H7q7,270241626,2,161354486656,161434849408,161354486656,51999659,落沉雪,6,1681878069,0,哥们 你用过autoGPT吗 首先收费可能比你工资高 代码还不行
BV1bc411H7q7,270241626,2,161354486656,161437562192,161354486656,473267622,Forest_Sun_,6,1681879096,1,回复 @尚笑肌块 :那你最好期待人开源模型且不在里面埋坑[doge]不然联网就是给别人送菜。而且你爬的数据是不是还得搞个大数据仓库存着，不存的话每次上网捞速度太慢，响应时间完全磨死你了。如果要存，你先想想要弄多少服务器建立这个，就算租云要花多少成本[笑哭]任何应用落地都是要降本增效的，如果方案反而成本高了就弄不成。
BV1bc411H7q7,270241626,2,161354486656,161442186480,161354486656,90936566,账号已注销,0,1681880879,0,回复 @落沉雪 :那不得迭代吗[doge]
BV1bc411H7q7,270241626,2,161354486656,161449911472,161354486656,90936566,账号已注销,0,1681884882,0,回复 @_THE-SUN_ :我又不训练模型，要大数据干什么。[笑哭]
BV1bc411H7q7,270241626,2,161354486656,161468515376,161354486656,489714660,钎月苍龙,6,1681895167,0,回复 @_THE-SUN_ :哪怕完全成熟了，也不一定用，用了你源代码就跑人家数据库里去了。但不用死的更快，分分钟连市场车尾灯都看不见。
BV1bc411H7q7,270241626,2,161354486656,161517526512,161354486656,473267622,Forest_Sun_,6,1681914491,0,回复 @尚笑肌块 :你不要你的答案是哪来的，你不会以为gpt给你的回答真的是它自己做出来的吧[笑哭]
BV1bc411H7q7,270241626,2,161354486656,161517960672,161354486656,473267622,Forest_Sun_,6,1681914661,0,回复 @钎月苍龙 :所以说完全不用担心，不用也不至于被甩掉尾灯。很多场景都是对安全有要求的，比如zf相关项目，这种用这个的公司连门槛都进不了。至于你说互联网公司，更是担心这，赚的效率多被攻击几次啥都进去了
BV1bc411H7q7,270241626,1,161391726560,161391726560,0,252673438,Nexus_Australia,5,1681837986,7,伪大佬的多，鉴定完毕，在大厂里就是大佬了？特别是右下那个说以后再牛也取代不了，就暴露出认知水平了。估计他会是最先被毕业的那位。
BV1bc411H7q7,270241626,1,162268733760,162268733760,0,178451436,唐伯虎666666,5,1682338571,3,我就是程序员，肯定会淘汰很大一部分底层程序员啊。取代不太可能，除非发展的足够智能。
BV1bc411H7q7,270241626,1,162591876448,162591876448,0,13074371,zhikexiao,6,1682539021,1,我体验下来，gpt目前对程序员就是个大字典[藏狐]
BV1bc411H7q7,270241626,1,161435408848,161435408848,0,51999659,落沉雪,6,1681878302,4,目前chatgpt逻辑思维和推理能力还是有限的，出一道有难度点的题，即使你给出答案，给出思路，它过程还是会算错。比如这道题“有两个杯子，一个可以装7升水，一个可以装3升水，但是不知道杯子的刻度，现在在可用的水不限量的情况下，问，如何能够取到5升水？”
BV1bc411H7q7,270241626,2,161435408848,161435437888,161435408848,51999659,落沉雪,6,1681878339,0,"我告诉你吧，有两个办法：
办法一：使得7升杯有2升水，这样3升杯装满倒进7升杯，7升杯就是5升
办法二：使得3升杯有1升水，这样7升杯装满倒满3升杯，7升杯就是5升"
BV1bc411H7q7,270241626,2,161435408848,161436658400,161435408848,51999659,落沉雪,6,1681878736,0,我觉得chatgpt目前最大的成果就是它使得人们的信息壁垒大大削减了。比如以前你不懂某个技术，不懂这个技术的专有名词，google百度等传统获取信息的方式都不好使，但是现在你能用自然语言获取更多信息了，不必在意搜索引擎是否理解你的意图，因为chatgpt一定理解。
BV1bc411H7q7,270241626,2,161435408848,173350681632,161435408848,114277436,xxxglxxx,5,1688551550,1,回复 @落沉雪 :你办法一怎么使7升杯有2升水，办法二怎么使3升杯有一升水？按照你这样那就还有个办法三，使得7升杯直接有5升水。。。。正确答案应该是装满7升杯倒满3升杯两次，使的7升杯只有1升水，然后再把1升水倒入3升杯，接下来把7升杯倒满，再用7升杯把3升杯倒满，此时7升杯内得到5升水
BV1bc411H7q7,270241626,2,161435408848,173409674064,161435408848,51999659,落沉雪,6,1688571949,2,回复 @xxxglxxx : 你说的不就是我的办法二吗？这两方法呢 是我写给chatgpt的 想考考它能不能在提示下解除出来 结果就是计算错误 逻辑紊乱
BV1bc411H7q7,270241626,2,161435408848,195379526144,161435408848,392736025,无忧无虑无忧无忧无忧,5,1700579058,0,刚问了，这个题它已经会了[笑哭][笑哭]学习速度好像有点快
BV1bc411H7q7,270241626,2,161435408848,195390575328,161435408848,51999659,落沉雪,6,1700583513,0,回复 @无忧无虑无忧无忧无忧 : 那你用的应该是其它AI或chatgpt4版本了
BV1bc411H7q7,270241626,1,163267956576,163267956576,0,1051941430,User_152,5,1682944052,0,我让ChatGPT帮我学个UI没报错我也没看出问题，但一运行就出问题[doge]挺懵逼的
BV1bc411H7q7,270241626,1,162881369904,162881369904,0,404915236,莫得感情的鱼翅,5,1682732003,0,我想问一问，说chatgpt能替代资深程序员的有多少是it从业人员[吃瓜]
BV1bc411H7q7,270241626,2,162881369904,253769393633,162881369904,104365597,通透的风,6,1738691204,0,都是外行人在高谈阔论，颅内高chao呢[滑稽]
BV1bc411H7q7,270241626,1,162386448864,162386448864,0,484752752,古径0通幽,5,1682414157,0,编程的本质不就是不完全的复制么，毕竟逻辑和方法是固定的，而编程是对不同的方式方法进行组合
BV1bc411H7q7,270241626,1,162281650384,162281650384,0,268612779,roro_latrobe,6,1682343667,0,ChatGPT 期待不了程序员 因为他会被我们那个傻不产品弄疯掉的 弄死机…[吃瓜][调皮]
BV1bc411H7q7,270241626,1,161564402000,161564402000,0,1424480454,账号已注销,0,1681953919,2,这四位C语言大师凑一起写不出一句完整的定语从句。[大笑]
