bv_id,oid,level,root_rpid,rpid,parent_rpid,uid,uname,user_level,ctime,like,message
BV1kWQ5Y5Eci,114144728585178,2,257712433904,259061337152,257712433904,39818143,李清源是也,6,1743305858,0,回复 @90酱汁 :说的没错，你开心就好[吃瓜]
BV1kWQ5Y5Eci,114144728585178,2,257712433904,258235731201,257712433904,51993581,90酱汁,5,1743306061,0,回复 @古希腊掌管作神的神 :你看，我就说你说话没有逻辑吧，连人物代词都没有理解清楚，你要真的想让我开心，要不再回炉一下小学课本？
BV1kWQ5Y5Eci,114144728585178,2,257712433904,259065990048,257712433904,39818143,李清源是也,6,1743309007,0,回复 @90酱汁 :你开心就好[吃瓜]
BV1kWQ5Y5Eci,114144728585178,2,257712433904,258240685441,257712433904,51993581,90酱汁,5,1743309439,0,回复 @古希腊掌管作神的神 :你总归是有点用处，至少会当复读机，我很欣慰，我怕这只是运气使然，你要不再复读一遍？
BV1kWQ5Y5Eci,114144728585178,2,257712433904,259068036144,257712433904,39818143,李清源是也,6,1743310314,0,回复 @90酱汁 :你开心就好[吃瓜]
BV1kWQ5Y5Eci,114144728585178,2,257712433904,258243991713,257712433904,51993581,90酱汁,5,1743311775,0,回复 @古希腊掌管作神的神 :让复读就复读，真乖
BV1kWQ5Y5Eci,114144728585178,2,257712433904,259071771952,257712433904,39818143,李清源是也,6,1743312698,0,回复 @90酱汁 :你开心就好[吃瓜]
BV1kWQ5Y5Eci,114144728585178,2,257712433904,258245661553,257712433904,51993581,90酱汁,5,1743312953,0,回复 @古希腊掌管作神的神 :乖
BV1kWQ5Y5Eci,114144728585178,2,257712433904,259083352656,257712433904,39818143,李清源是也,6,1743321837,0,回复 @90酱汁 :乖[拥抱]
BV1kWQ5Y5Eci,114144728585178,2,257712433904,258434044081,257712433904,166430586,嗷呜沙拉酱,6,1743505968,1,宏观来讲，技术革命在消除岗位的同时一定会带来新岗位。但是对于个体而言，你永远无法知道什么岗位会被替代，什么岗位又是新的需求。时代进步的太快了，个人的话视野太局限了，有可能你本科学的一个当时热门的专业，等毕业的时候这个行业就已经凉透了，这都是很有可能的。时代的一粒沙，砸在在每个人头上就是一座山，你只能祈祷自己不要被砸到
BV1kWQ5Y5Eci,114144728585178,2,257712433904,258517485873,257712433904,410056770,皓光祈,4,1743594360,2,回复 @嗷呜沙拉酱 : 只能说不被砸到的人说啥话都很大气挺羡慕的。目前来看新岗位的增加比不过目前岗位的消失。
BV1kWQ5Y5Eci,114144728585178,2,257712433904,259671084896,257712433904,277001527,tokubara,5,1743907416,1,是的，我觉得必须给所有人周期性发一笔钱，保证人就算没有工作也能过得不错，衣食无忧
BV1kWQ5Y5Eci,114144728585178,2,257712433904,271619768337,257712433904,19139855,Rizcha,5,1755367809,0,2077
BV1kWQ5Y5Eci,114144728585178,1,257667828768,257667828768,0,150430548,溪午不闻钟_-_,6,1741861479,57,我也是计算机研究生，毕业不想搞前后端，想往AI上靠，但我感觉现在和AI相关的职位要求都太高了，一个是学历要求高，一个是看产出，我硕士的研究方向不是AI，所以很难有这方面的论文产出去支撑我找工作。只学技术做几个AI的项目真的能找到工作吗[大哭]
BV1kWQ5Y5Eci,114144728585178,2,257667828768,256888780305,257667828768,74568474,guangju_dev,6,1741861658,11,额，应该不能[doge]，大模型研发岗位的话
BV1kWQ5Y5Eci,114144728585178,2,257667828768,256900645185,257667828768,1592767279,him58,4,1741870845,0,加油吧，我和你一样的困扰。   我想的是做几年技术，然后转行吧。  技术做几年来对我来说够了，早点run。
BV1kWQ5Y5Eci,114144728585178,2,257667828768,256916685969,257667828768,36139063,弈梒,6,1741882960,0,成电的早点实习吧，其实实习最重要
BV1kWQ5Y5Eci,114144728585178,2,257667828768,257703029440,257667828768,3546719258151314,账号已注销,0,1741891431,24,"现在ai应用方兴未艾，大部分人根本不懂怎么微调大模型，而模型没微调根本不能用，而很多数据企业根本没有数字化，在营销阶段，还有包括内部行政管理都是。
    如果不求大厂，中厂的非互联网公司，然后他们想通过ai提高效率降低成本，还就需要一个真正懂他们业务，然后又会ai的人去做大模型的微调，数据采集，数字化等等"
BV1kWQ5Y5Eci,114144728585178,2,257667828768,256969559457,257667828768,12429793,Booming-Lily,6,1741949145,0,算法岗的话可以往搜推靠呗，背景要求没那么高，需求也多
BV1kWQ5Y5Eci,114144728585178,2,257667828768,257770298064,257667828768,250882842,听不见离歌,6,1741961831,8,AI项目也分的很细，泛泛来说就有训练、微调、推理、应用等场景。而且在工程落地上也是要统筹的，比如即使面向很细领域的任务能做到SOTA，资源是否cover; 同样都是rag场景，Query是fact-based还是inference-based都会从全链路上影响你的决策，调配sft和gpro的比例可能只是其中一环。AI本质也是工程，学技术应该不会成为你AI道路的拖累，反而会是助力。
BV1kWQ5Y5Eci,114144728585178,2,257667828768,257985917568,257667828768,385209507,小佳登,5,1742181990,0,你水平不够，就搞ai应用吧
BV1kWQ5Y5Eci,114144728585178,2,257667828768,258589980912,257667828768,516827104,bili_62666909975,5,1742815166,0,回复 @him58 :转哪去呢？技术转管理？能讲讲哪些出路吗？
BV1kWQ5Y5Eci,114144728585178,2,257667828768,262456780673,257667828768,3494359490103672,STIRNERMAX,5,1747890751,0,llm没论文那真洗洗睡吧
BV1kWQ5Y5Eci,114144728585178,1,278755003313,278755003313,0,505613581,流年FT,5,1761447585,1,研三在读，已写一篇一区，两篇二区加专利，有问题随时交流
BV1kWQ5Y5Eci,114144728585178,2,278755003313,280162701473,278755003313,65971267,躲猫猫的月亮_moon,5,1762694156,0,哇塞好厉害
BV1kWQ5Y5Eci,114144728585178,2,278755003313,280162977153,278755003313,505613581,流年FT,5,1762694248,0,回复 @躲猫猫的月亮_moon :有问题随时交流
BV1kWQ5Y5Eci,114144728585178,1,283739816016,283739816016,0,12458821,terrynoya,6,1764318129,0,科技以人为本，可以从这个角度出发使用ai而不是卷提效，让人成为为ai服务的工具
BV1kWQ5Y5Eci,114144728585178,1,258926362625,258926362625,0,1005261966,没明明是,5,1744015479,0,绝佳好时机，居然有这么多人感觉焦虑，以前做不了的门槛变低了，有什么idea赶紧拿去实现啊
BV1kWQ5Y5Eci,114144728585178,2,258926362625,259629069137,258926362625,1535266,aana_h2,6,1744790856,6,多数人是作为“手和脚”，而不是作为“头”
BV1kWQ5Y5Eci,114144728585178,2,258926362625,272575234112,258926362625,379494502,ZoranSunburst,6,1755157473,0,只是现在用工具的门槛低了而已
BV1kWQ5Y5Eci,114144728585178,1,256826036177,256826036177,0,74568474,guangju_dev,6,1741784869,128,服了，今天又被提了俩bug，绩效即将寄，唉
BV1kWQ5Y5Eci,114144728585178,2,256826036177,256833240033,256826036177,549337671,嘻嘻xinxin系,6,1741790140,2,😂😂up好幽默
BV1kWQ5Y5Eci,114144728585178,2,256826036177,257618447808,256826036177,3493133304204021,有趣阿呆的一生,5,1741795847,8,你们考核这么严吗[笑哭][笑哭][笑哭]我们这边技术总是写 bug
BV1kWQ5Y5Eci,114144728585178,2,256826036177,256840870497,256826036177,74568474,guangju_dev,6,1741796193,0,回复 @有趣阿呆的一生 : [大哭][大哭][大哭]
BV1kWQ5Y5Eci,114144728585178,2,256826036177,256852819777,256826036177,310643690,该关注的用户已注销,5,1741825341,15,[doge]上班就是为了写bug不是么
BV1kWQ5Y5Eci,114144728585178,2,256826036177,256856615185,256826036177,74568474,guangju_dev,6,1741830351,5,回复 @该关注的用户已注销 :我们这边的质量要求贼高[笑哭]
BV1kWQ5Y5Eci,114144728585178,2,256826036177,257636491520,256826036177,265485815,抱抱囧,6,1741831886,6,周一到周三写bug，周四周五改bug，周六周日想下一周的bug怎么写[doge]
BV1kWQ5Y5Eci,114144728585178,2,256826036177,256858903473,256826036177,6417155,晨北,5,1741833048,2,真的有coding一次过的吗[热]天天review不完了
BV1kWQ5Y5Eci,114144728585178,2,256826036177,257642953024,256826036177,26807422,白子钧,6,1741838423,45,bug扣绩效，是想让程序员把时间用到自测上吗，这不是让程序员和测试人员职能重合么，定规则的人当过程序员吗
BV1kWQ5Y5Eci,114144728585178,2,256826036177,256864609777,256826036177,74568474,guangju_dev,6,1741838590,5,回复 @元素猫工作室 :是的，，，，
BV1kWQ5Y5Eci,114144728585178,2,256826036177,257644244816,256826036177,26807422,白子钧,6,1741839319,13,回复 @guangju_dev : 质量高也应该对测试用例的覆盖度提要求，要求程序员自测，这不瞎搞么，程序员通常只需要在上线时间前把bug全部修完
BV1kWQ5Y5Eci,114144728585178,2,256826036177,256889735713,256826036177,74568474,guangju_dev,6,1741862428,7,回复 @元素猫工作室 :因为我这边是新入职半年多，很多业务不了解，过测试用例的时候提不出意见，但是做着做着到最后，就有额外的case跑出来，，，真的服[笑哭]
BV1kWQ5Y5Eci,114144728585178,2,256826036177,257768040512,256826036177,250882842,听不见离歌,6,1741960372,7,回复 @guangju_dev : 都这样过来的，当时我们的QA老大看报表就找我聊，说我越改bug越多。我就说我刚去，需求又急，整体我也没很全面了解。[笑哭]
BV1kWQ5Y5Eci,114144728585178,2,256826036177,256985954721,256826036177,74568474,guangju_dev,6,1741960601,0,回复 @听不见离歌 : [跪了][跪了]后面自己多加小心吧
BV1kWQ5Y5Eci,114144728585178,2,256826036177,257750054993,256826036177,337510379,赛博NIUMA永动机,5,1742786347,0,没有测试吗
BV1kWQ5Y5Eci,114144728585178,2,256826036177,257750630225,256826036177,74568474,guangju_dev,6,1742786961,0,回复 @PeterPanX :就是测试提出的bug啊，到了线上，那都寄
BV1kWQ5Y5Eci,114144728585178,2,256826036177,257750983409,256826036177,337510379,赛博NIUMA永动机,5,1742787168,2,这么严格，测试提出来还得扣绩效[笑哭]，那要测试干嘛
BV1kWQ5Y5Eci,114144728585178,2,256826036177,258995820464,256826036177,1131102327,EricBk,4,1743238816,0,哈哈，我们还好，测试无限兜底制，但是敏捷和免测需求出问题了还是要背锅
BV1kWQ5Y5Eci,114144728585178,2,256826036177,265374521105,256826036177,3546575261403777,东村王福贵,4,1750650872,0,"回复 @钛斯卡 :就是要压榨程序员的时间。越来越多大厂都这么搞了。。。。
哎，难顶。。。卷的要死，你不干有的是人干"
BV1kWQ5Y5Eci,114144728585178,2,256826036177,265938802561,256826036177,442285654,人送外号赛钟馗,5,1751151192,0,回复 @钛斯卡 :看似重合实则最效率，程序员出bug扣钱，测试不出bug也扣钱[吃瓜][吃瓜][吃瓜]最后加职业一融合，降本增效
BV1kWQ5Y5Eci,114144728585178,2,256826036177,265938807265,256826036177,442285654,人送外号赛钟馗,5,1751151233,0,回复 @人送外号赛钟馗 :你虽然写的代码没bug但是你也没测出bug啊，工资没了昂
BV1kWQ5Y5Eci,114144728585178,2,256826036177,272574625808,256826036177,379494502,ZoranSunburst,6,1755157126,0,回复 @guangju_dev :不应该是测试提出来bug在上线前修好就OK了吗，怎么还扣钱的[笑哭]那这压力不得大死
BV1kWQ5Y5Eci,114144728585178,2,256826036177,271400717313,256826036177,74568474,guangju_dev,6,1755227891,0,回复 @日成文心 :[doge_金箍]不是，提测后出bug也有指标
BV1kWQ5Y5Eci,114144728585178,1,257409701825,257409701825,0,3494373736057373,silverclose,4,1742418416,9,记住: 新时代的工具只是替代旧有的工具而无法取代使用工具的人。过去会计使用算盘、纸质表格，现在使用计算机、电子表格，但会计仍然是会计。过去使用微机编本地软件，现在是互联网云计算。过去是软件工程师手动、手工编程，类似景德镇工匠做瓷器，现在未来是自动化编程，程序员利用AI工具完成任务。淘汰的不是所有程序员而是不会自动化编程的程序员。所以，谁能捅破这层窗户纸谁就能在编程自动化浪潮中制胜。
BV1kWQ5Y5Eci,114144728585178,1,257167648721,257167648721,0,6176774,贝小影呀,6,1742136195,12,卧槽，我跟你的想法以及忧虑是完全一模一样！我就是一个普通的Javaer，再加上还有家庭要照顾，真的感觉不知道未来路在哪里，不敢创业（其实也不知道要做什么），目前就是想先从跟AI相关副业搞起，能先多一份收入来应对未来的不确定性
BV1kWQ5Y5Eci,114144728585178,2,257167648721,257168220001,257167648721,74568474,guangju_dev,6,1742136573,1,加油加油
BV1kWQ5Y5Eci,114144728585178,2,257167648721,257278985361,257167648721,39753966,大大大怪兽__,6,1742272558,0,俺也一样 也是普通Java  gap有点时间久了  现在投简历都是石沉大海  都没几个面试的  唉
BV1kWQ5Y5Eci,114144728585178,2,257167648721,258688196912,257167648721,1809047620,爱新觉罗逆天,5,1742913595,1,兄弟，你信我的，有启动资金的话，找地铁口人流量广的位置，开小型餐饮
BV1kWQ5Y5Eci,114144728585178,2,257167648721,272575284080,257167648721,379494502,ZoranSunburst,6,1755157437,0,回复 @爱新觉罗逆天 :餐饮没那么简单的，而且赚的纯属辛苦钱
BV1kWQ5Y5Eci,114144728585178,1,257595153616,257595153616,0,399248313,李林玍物,6,1741778703,23,应该想着9点下班拿时间去锻炼，没有身体赚再多的钱最后也是交给医院了[笑哭]
BV1kWQ5Y5Eci,114144728585178,2,257595153616,256818619265,257595153616,74568474,guangju_dev,6,1741779178,1,这就去锻炼[doge_金箍]（等我下班
BV1kWQ5Y5Eci,114144728585178,2,257595153616,256858205105,257595153616,327017888,Dead_Cell,6,1741832197,3,都晚上9点下班还有能量锻炼吗？我觉得还是小心吧，差不多得了
BV1kWQ5Y5Eci,114144728585178,2,257595153616,257639194432,257595153616,609677006,BiliVoidBili,4,1741834955,3,累不能锻炼的
BV1kWQ5Y5Eci,114144728585178,2,257595153616,257643205456,257595153616,399248313,李林玍物,6,1741838459,1,回复 @Dead_Cell :一点小运动就行，跑个步啥的，不是那种很剧烈的
BV1kWQ5Y5Eci,114144728585178,2,257595153616,257829604064,257595153616,32782819,弹星者618,6,1742026884,2,加班后还是别锻炼，小心猝死，散步 慢跑就行[笑哭]
BV1kWQ5Y5Eci,114144728585178,1,256889442529,256889442529,0,167328569,蛋仙贝,6,1741862113,18,"像我这种时代下的小虾米真的看不透, 去年秋招拿了两个offer,但最后考公上岸还是决定进体制,即便工资差了一半"
BV1kWQ5Y5Eci,114144728585178,2,256889442529,256889779537,256889442529,74568474,guangju_dev,6,1741862359,1,蛮好的[打call]
BV1kWQ5Y5Eci,114144728585178,2,256889442529,257751559632,256889442529,3546724738009911,洛神Roxy丶,4,1741949114,0,大佬什么学校[保卫萝卜_哭哭]，可以问一下行测看谁的视频好吗[无限暖暖_单品灵][无限暖暖_单品灵][无限暖暖_单品灵]
BV1kWQ5Y5Eci,114144728585178,2,256889442529,256973869649,256889442529,167328569,蛋仙贝,6,1741952106,2,"回复 @洛神Roxy丶 : 花生十三和粉笔都看过, 但我其实看课的时间不长, 两倍速过了一遍就去做题了,关键还是做题然后说服自己[doge_金箍]"
BV1kWQ5Y5Eci,114144728585178,2,256889442529,257757286032,256889442529,3546724738009911,洛神Roxy丶,4,1741952920,0,回复 @蛋仙贝 :谢谢大佬，刷题还是更关键吗？这就开刷[颂乐人偶_眯眼笑]
BV1kWQ5Y5Eci,114144728585178,2,256889442529,257301351537,256889442529,3546659661286193,旺旺早睡早起身体好,3,1742293850,1,回复 @蛋仙贝 :笑死了，做题说服自己
BV1kWQ5Y5Eci,114144728585178,2,256889442529,258374771440,256889442529,275212222,ChloeMorgane,6,1742606606,0,我家里都是体制也想我进[笑哭] 但我觉得赚的太少，想要出去闯了
BV1kWQ5Y5Eci,114144728585178,2,256889442529,259708961984,256889442529,3546734223427849,南山漫漫中,4,1743935830,0,回复 @蛋仙贝 :大佬，我现在大三找实习，大概什么时候复习考公
BV1kWQ5Y5Eci,114144728585178,2,256889442529,259045477345,256889442529,169431793,清水炒白面,6,1744136283,0,回复 @ChloeMorgane :和你想的一样
BV1kWQ5Y5Eci,114144728585178,2,256889442529,261165854721,256889442529,649469384,覌風聴嗨声,5,1746448431,0,你现在不是小虾米了，你现在是top，恭喜
BV1kWQ5Y5Eci,114144728585178,1,257859290769,257859290769,0,365155881,没事不上噼里啪啦,6,1742901097,8,n年研发经验的人同样感觉，这个话题要深究的话是很可怕的，ai本身就扎根在技术的头上的，革了技术的命不是没有可能，未来ai编码能力只会越来越强大，做出的软件会越来越能满足定制复杂需求和完善，那天到来时程序员还能做点什么呢？无非是一些跟代码开发本身无关的拉扯，还要给ai做的软件擦💩，辅助ai跑出最后的一公里。。。
BV1kWQ5Y5Eci,114144728585178,1,257595281184,257595281184,0,27486948,长发人民zZz,6,1741778772,26,ai可以给我们工作提效，也有可能取代我们的工作岗位，双刃剑呀
BV1kWQ5Y5Eci,114144728585178,2,257595281184,256818688241,257595281184,74568474,guangju_dev,6,1741779276,2,只能观望着，然后早做打算（挺想采访下做算法（非大模型方向）的人的haha
BV1kWQ5Y5Eci,114144728585178,2,257595281184,257603810304,257595281184,27486948,长发人民zZz,6,1741785085,3,回复 @yuchengxiao :程序员已经是不走关系户的比较好的选择了，这都替代了，那么其他岗位会变成样都不敢想。
BV1kWQ5Y5Eci,114144728585178,2,257595281184,256852875585,257595281184,310643690,该关注的用户已注销,5,1741825521,0,用什么不重要，重要的事要布满陷阱[doge]坑挖的好，老板就不敢造次
BV1kWQ5Y5Eci,114144728585178,2,257595281184,257979772800,257595281184,479188616,高老头发,6,1742175393,0,其实只提升效率，没增加需求的话，工作岗位也会减少的。比如我们部门自己内网搭了个deepseek，差不多现在两个人➕ai能顶原来四个人了，业务量又无明显增多，春招名额直接砍一半了。
BV1kWQ5Y5Eci,114144728585178,2,257595281184,262861909568,257595281184,695112146,im_moka,5,1747286200,1,代替指定不可能，但是他会让本来三个人的小组，接入ai挤走另外两个人，然后留下来的那个人配合ai干本来三个人的工作量[灵魂出窍]
BV1kWQ5Y5Eci,114144728585178,1,260254082337,260254082337,0,3546377724365174,时尚王L,4,1745485163,2,以前还想着玩游戏，现在游戏无感，都是对生活的绝望
BV1kWQ5Y5Eci,114144728585178,1,256858541617,256858541617,0,413169579,不正经的狗将军,5,1741832765,14,我觉得AI提升最大的就是游戏产业。总所周知。现在玩家要玩好玩。大制作的游戏。可是光优化这一项。大厂都解决不了。如果AI能快速写出高质量代码。无疑是给行业减负。[doge][doge][doge][doge]
BV1kWQ5Y5Eci,114144728585178,2,256858541617,256862227777,256858541617,74568474,guangju_dev,6,1741836617,0,[doge]催更各大游戏公司，主要是上班了没时间玩游戏了[笑哭]
BV1kWQ5Y5Eci,114144728585178,2,256858541617,258244151216,256858541617,141224433,狗皮电耗子,6,1742464781,2,你去看看AI做游戏的视频，那个Bug越改越多，最后还是人去改
BV1kWQ5Y5Eci,114144728585178,2,256858541617,272575098784,256858541617,379494502,ZoranSunburst,6,1755157391,0,其实提效最大的部分是美术资源的生成，代码开发和测试还没有很好的落地
BV1kWQ5Y5Eci,114144728585178,2,256858541617,282103217904,256858541617,433862411,蒋_天养,5,1762790525,0,厂商用ai就是引狼入室，刚开始可能确实会节省很多用人成本，但随着ai的进化，先是淘汰美术，再是淘汰程序，再是淘汰文案，厂商得到了红利，但最后达到一体化生成游戏，玩家只需要一段描述，就能得到想要的资源，到那个时候，将是玩家淘汰掉厂商~
BV1kWQ5Y5Eci,114144728585178,1,257599882528,257599882528,0,518985618,伊布是最可爱,5,1741782154,7,春招好累[委屈]
BV1kWQ5Y5Eci,114144728585178,2,257599882528,256823610529,257599882528,74568474,guangju_dev,6,1741782956,4,打工人也累[笑哭]
BV1kWQ5Y5Eci,114144728585178,2,257599882528,257601432272,257599882528,13437210,收获君,6,1741783382,6,去年春招当时我投了巨多简历，水花很少[笑哭]没事别焦虑，总会遇到合适的[打call]
BV1kWQ5Y5Eci,114144728585178,2,257599882528,257602006896,257599882528,518985618,伊布是最可爱,5,1741783673,1,回复 @收获君 :[保佑]
BV1kWQ5Y5Eci,114144728585178,2,257599882528,257634466752,257599882528,1322875927,曜仔仔仔仔,5,1741829687,0,春招好累[大哭]
BV1kWQ5Y5Eci,114144728585178,2,257599882528,257634892832,257599882528,272876607,e982996a,6,1741830116,0,秋招也是，投了啥动静都没
BV1kWQ5Y5Eci,114144728585178,2,257599882528,257278732065,257599882528,39753966,大大大怪兽__,6,1742272352,0,简历投麻了  都石沉大海了
BV1kWQ5Y5Eci,114144728585178,1,258017837424,258017837424,0,2029060439,散小尘,5,1742209967,50,"用AI写水课作业，嘻嘻[doge]
要被AI代替，不嘻嘻[大哭]"
BV1kWQ5Y5Eci,114144728585178,2,258017837424,257238460481,258017837424,74568474,guangju_dev,6,1742217800,4,呜呜呜
BV1kWQ5Y5Eci,114144728585178,2,258017837424,257750077601,258017837424,337510379,赛博NIUMA永动机,5,1742786404,2,毕业更容易了，牛马更多了
BV1kWQ5Y5Eci,114144728585178,2,258017837424,258736326768,258017837424,91681007,闪大爱玩,6,1742973788,1,AI：替代了水人工作，嘻嘻[doge_金箍]
BV1kWQ5Y5Eci,114144728585178,2,258017837424,257978159713,258017837424,402595856,SonderLives,5,1743038664,1,[害羞]
BV1kWQ5Y5Eci,114144728585178,1,257994941968,257994941968,0,7719014,核平使者肝帝,6,1742188959,10,"我觉得我面对ai还是比较乐观的。
ai解放的生产力，主要是重复的“脑力劳动”，但是有行业壁垒的问题，ai是无法解决的。本质上，现在的大模型ai只是在网上快速地整合信息并输出。对于一些资料比较少，或者是非行业人无法准确描述的场景，ai生成的都是似是而非的内容。
我认为ai更像是外置大脑，一些普识问题ai能给你解决，但是能在专业领域能挖到多深，主要还得看使用者的知识有多深。"
BV1kWQ5Y5Eci,114144728585178,2,257994941968,272575413504,257994941968,379494502,ZoranSunburst,6,1755157597,1,有rag知识库和微调，在垂直领域下llm的表现和输出可靠性已经比通用大模型强很多了
BV1kWQ5Y5Eci,114144728585178,2,257994941968,272850269392,257994941968,7719014,核平使者肝帝,6,1755340897,0,回复 @日成文心 :说是这么说，但是rag文档质量参差不齐，还是要自己懂，才能鉴别ai是不是出现幻觉了。最近自己也在写用于rag的文档，可能是能力有限，ai总是不能理解我的意思。我已经尽量参考英文文献的写法了[笑哭]中文表现更是一坨屎
BV1kWQ5Y5Eci,114144728585178,2,257994941968,272854593968,257994941968,379494502,ZoranSunburst,6,1755343037,0,回复 @核平使者肝帝 :用千问模型的话支持中文会好不少
BV1kWQ5Y5Eci,114144728585178,1,257594941616,257594941616,0,2057344634,阿斯顿法国红酒快哭了,6,1741778600,10,锻炼才是你的护身符
BV1kWQ5Y5Eci,114144728585178,2,257594941616,256818013809,257594941616,74568474,guangju_dev,6,1741778707,0,确实该锻炼了[大哭]
BV1kWQ5Y5Eci,114144728585178,1,257604841424,257604841424,0,505550310,勝手にします,5,1741785798,60,AI对我们来说是赋能，因为它很难满足甲方的各种业务要求。
BV1kWQ5Y5Eci,114144728585178,2,257604841424,256827748113,257604841424,74568474,guangju_dev,6,1741786162,8,对的，目前ai对于复杂业务场景也是很难理解，底层大模型不知道后续能力会咋提高再
BV1kWQ5Y5Eci,114144728585178,2,257604841424,257632534080,257604841424,505550310,勝手にします,5,1741827268,2,回复 @guangju_dev :没想到甲方事儿多成了件好事[微笑]
BV1kWQ5Y5Eci,114144728585178,2,257604841424,257489425201,257604841424,474885698,咸鱼味的乖囧猫,6,1742516601,0,加个限定词，“目前来说”
BV1kWQ5Y5Eci,114144728585178,2,257604841424,257656304913,257604841424,19075653,exponential_T,6,1742688818,0,对于一个商业项目来说，完全依靠ai那写出bug谁负责，还是得有人去修正保证质量。目前来说，ai还只是个提升效率的工具。
BV1kWQ5Y5Eci,114144728585178,1,264888542945,264888542945,0,174285099,佚名_Anonymous,6,1750218453,0,有时候会想明天会好吗？可是如果明天真的不好难道我能逃吗？
BV1kWQ5Y5Eci,114144728585178,1,256892994497,256892994497,0,5242697,目标是成为摸鱼冠军,6,1741864854,15,要是咱程序员这种行业都能被替代，那估计也剩不下多少行业不会受大影响了，也不能指望每个脑力劳动者都是什么算法专家大学教授吧？？
BV1kWQ5Y5Eci,114144728585178,2,256892994497,256899910385,256892994497,74568474,guangju_dev,6,1741870409,0,对的，不知道以后啥情况，我也好奇
BV1kWQ5Y5Eci,114144728585178,1,257700125841,257700125841,0,3546833280305757,bot1577,3,1742725398,2,只能说以后大部分人最好的结局就是领救济混个温饱
BV1kWQ5Y5Eci,114144728585178,1,257355575857,257355575857,0,356908377,Scottnzd,5,1742359270,0,换个角度思考，把自己当作工具，那么ai就可能替代，把自己当作用工具的人，ai就难以替代。[doge_金箍][打call]
BV1kWQ5Y5Eci,114144728585178,1,257859036640,257859036640,0,310790028,东x沐川,6,1742047452,4,越偏白领越有可能代替 反而蓝领这种需要操作的不太好弄
BV1kWQ5Y5Eci,114144728585178,1,256825499569,256825499569,0,59537861,karson_卡卡,6,1741784410,6,《普通大厂》[辣眼睛]
BV1kWQ5Y5Eci,114144728585178,1,257224360833,257224360833,0,3493090952219260,是玄君呀,2,1742207067,0,"可以看看这个AI找工作的插件😎
https://www.bilibili.com/video/BV1y6PjesEvi"
