topic_id,rpid,username,ctime,message
1095988,15642895,hafuhafu,2024-12-09 09:49:08 +08:00,"难道不觉得现在的 AI 还是挺弱的吗...就是辅助工具，何来革命程序员命一说。
要是真能革就好了。"
1095988,15642928,RE,2024-12-09 09:52:06 +08:00,"要不是我天天用 cursor 写代码，我就信了
未来，哪怕未来一天，会是什么样我不敢说，但到目前，AI 代替程序员就是笑话"
1095988,15642937,GotKiCry,2024-12-09 09:52:54 +08:00,汽车革了马夫了命
1095988,15642947,eslizn,2024-12-09 09:54:11 +08:00,现在大多数的 GPT 只是起到一个搜索的能力，推导能力很弱
1095988,15642970,kiracyan,2024-12-09 09:57:59 +08:00,云计算只是不用维护硬件 又不是不用软件
1095988,15642971,layxy,2024-12-09 09:58:01 +08:00,"现在大模型也就是好用的搜索引擎,写代码还远远不行,业务需求是干不了了一点,往往一个稍微复杂的业务产研都要开会核对挺久的,你要给大模型灌输那个多东西,我感觉目前的大模型的能力,产品还是想和人沟通"
1095988,15642987,abc0123xyz,2024-12-09 10:00:03 +08:00,"@wuwuta170 #14 
10 年前有人说比特币能上 10 万$，会不会骂他疯子😂"
1095988,15643021,Frytea,2024-12-09 10:05:01 +08:00,"上周一个组的开发跟我说，自测不应该他们开发做。

然后我就知道，为什么总有人说 AI 跟他抢饭了。"
1095988,15643025,jspatrick,2024-12-09 10:05:07 +08:00,我的看法是细节是需要打磨的，目前看来 AI 也只是去掉些重复劳动，只会复制粘贴也并不是没有技术含量，至少还要懂从哪复制，粘贴到哪，为什么这么做，表面看上去减少了工作岗位，实际上就像工业革命一样，生产力总是会向上不断进步，说到底就算是核动力犁还是需要架在牛马背上拉
1095988,15643044,leeyuzhe,2024-12-09 10:06:24 +08:00,@fredweili 会搜索复制粘贴的难道不是特别适合 ai 时代？不会搜索天天闷头写的才是第一批被淘汰的
1095988,15643061,mightybruce,2024-12-09 10:07:44 +08:00,"虽然 OP 夸大了一点，但是现在是有这个趋势， 以后都是复合型技术，比如云计算现在要求都是运维+ 开发，加上少量运维轮岗，完成几千机器的维护。

大模型是 高级程序员配合 AI 伙伴完成以前一堆人才能做的事情，  并且效率更高，因为需要沟通的人减少了。

如果 AI 再推出比 o1 还强的 gpt5, gpt 6 ，那么普通程序员生存空间越来越小了。"
1095988,15643066,yedkk,2024-12-09 10:08:02 +08:00,运维难道不应该会写 iac 的配置吗？那玩意就是脚本一样的，又不是很难。
1095988,15643097,pdxjun,2024-12-09 10:11:06 +08:00,@QGabriel 现在那个 cursor 和 windsurf 真的非常厉害了，写一下东西都可以直接用了，再过几年不敢想象
1095988,15643125,brom111,2024-12-09 10:14:11 +08:00,infra as code 这东西都多少年了。。还有运维不会写吗 。 你这是太偏激了吧
1095988,15643158,ZGame,2024-12-09 10:17:19 +08:00,"@Frytea 流程越长公司成本越高 ai 要是能做到局部所想即所得 ,确实不需要程序员了。。。 程序员其实跟工厂里的工人没啥区别,都是公司里的生产部门"
1095988,15643204,nxforce,2024-12-09 10:20:07 +08:00,运维以前精通 shell 脚本是很有优势的，现在大模型抹平了这个差距，剩下要比拼的就是个人经验以及情商了。
1095988,15643211,Pursue9,2024-12-09 10:20:39 +08:00,AI 提示的代码 bug 太多了，但是的确提高了开发效率
1095988,15643257,c3de3f21,2024-12-09 10:24:42 +08:00,极端。。。
1095988,15643264,sagaxu,2024-12-09 10:25:41 +08:00,程序员能被取代，教师和公务员，银行职员不是更容易被取代？再过个一二十年，小资本家不也要被 AI 取代？
1095988,15643265,crocoBaby,2024-12-09 10:25:45 +08:00,你先用一下再下结论行不行...你这样让人感觉很外行
1095988,15643382,wangyzj,2024-12-09 10:35:52 +08:00,哥们为了你自己的头像，也不至于这么说
1095988,15643415,lpxxn,2024-12-09 10:38:40 +08:00,越用 AI ，后背越凉
1095988,15643426,shew5689,2024-12-09 10:39:20 +08:00,@GotKiCry  然后马夫变成汽车司机
1095988,15643452,tairan2006,2024-12-09 10:41:13 +08:00,"哥们你这也太外行了，云计算时代运维更重要了才是。你说的那种传统运维确实不行了，但是 devops 一大堆啊。

至于替代程序员，短期还做不到。即使 AGI 真的降临了，使用成本比程序员高的话，程序员照样得用…尊重市场啊。"
1095988,15643466,kneo,2024-12-09 10:42:34 +08:00,"@abc0123xyz 

&gt; 10 年前有人说比特币能上 10 万$，会不会骂他疯子😂

如果你跟我讲十年后比特币能上 3000 万，我也会觉得你疯了。"
1095988,15643500,xwander,2024-12-09 10:44:58 +08:00,"第一句就不对了，云计算不是革了运维的命，而是运维中的金字塔中上层把活干完了，没底下人什么事。本质是大公司的运维很完善很强了，出来接非本公司的业务，才演变成云服务，才过渡到云计算。大模型的理解就更加错误了，运维没被取代，程序员也没被取代，大模型是让一个人能干更多的活。

历史的方向一直都是某个行业 某一群人 的金字塔中上层卷着卷着，整体能力上去后，把金字塔底层卷没了。这种变革是有积极性的。举例，改革开发初期，遍地的小作坊造纸，它们污水不处理、纸品质差、耗能多、消防不及格、工人安全防护不足，尽管它们纸价便宜和带动很多人就业，但一旦孵化出技术全达标的龙头造纸大厂后，就应该整合这个行业，叫停大量小作坊，利于龙头企业维持收支平衡。"
1095988,15643503,tmaccs,2024-12-09 10:45:11 +08:00,@wellhome 你以前就确定比特币是码农翻身的机会？现在又确定不是了？
1095988,15643610,fredweili,2024-12-09 10:56:01 +08:00,@leeyuzhe 指望搜索能得到有价值的解决方案，那就太棒了
1095988,15643663,wellhome,2024-12-09 11:00:14 +08:00,@xwander 革命只是中心表达. 流水不腐.
1095988,15643670,wellhome,2024-12-09 11:00:50 +08:00,"@tmaccs 因为人人都能炒币了,以前搞个钱包,只有码农能搞定"
1095988,15643683,wellhome,2024-12-09 11:02:07 +08:00,@Configuration 基本都是硅谷大厂里的 senior 吧. 比如谷歌的 senior SRE 运维.
1095988,15643740,Felldeadbird,2024-12-09 11:07:59 +08:00,"又再贩卖焦虑了吗？
因你购买的云计算中心火灾，导致你公司的服务中断，您作为公司技术骨干，请问如何解决中断问题？"
1095988,15643782,xuanbg,2024-12-09 11:13:31 +08:00,没有真能思考问题的真·人工智能，就别想太多了。来回不过是一个工具罢了，没有人，工具做不了一点事。
1095988,15643793,Configuration,2024-12-09 11:14:43 +08:00,"@wellhome #48 怀疑你是不是程序员

https://www.v2ex.com/t/775542#reply5
https://www.v2ex.com/t/954693#reply30"
1095988,15643913,closedevice,2024-12-09 11:26:16 +08:00,兄弟你怎么了，是压力太大了么？
1095988,15643914,thetbw,2024-12-09 11:26:18 +08:00,人活着也是迟早会死的
1095988,15644011,foxio2,2024-12-09 11:39:00 +08:00,"可惜沉浸于技术, 知道的太晚.???? --------------这就是你的不对了。你是行业内的人，这个趋势才开始，你还以为很多人都知道。"
1095988,15644034,br9852000,2024-12-09 11:41:29 +08:00,自从 k8s 出来后，又给运维续命了。
1095988,15644049,bluearc,2024-12-09 11:43:43 +08:00,你猜猜云需不需要运维？上云，用云需不需要运维？更别提自建机房的了
1095988,15644061,ttkit,2024-12-09 11:45:11 +08:00,换个角度，AI 让个人能力变得更加强大，强大到可以和一些大公司项目抗衡。如果这样看，对于个人来说是个机遇。一个人就可以做一些之前需要很多人力资源才能做的项目，这不是千载难逢的机会？
1095988,15644068,adangcc,2024-12-09 11:46:00 +08:00,"程序员通过编程语言控制电脑，而大模型通过自然语言编写程序再控制电脑，这中间的本质没有变，但多了一层。
如果你不需要精确的需求，那怎样都行"
1095988,15644103,foxio2,2024-12-09 11:49:53 +08:00,@ttkit 赞！非常有道理。大格局。的确如此。
1095988,15644176,han1988,2024-12-09 11:57:59 +08:00,楼主说的没错，生产效率的提高必定让资本家招聘更少的劳动者。劳动者越贴近行业水平底层，受影响越大，总的占比不低的。
1095988,15644230,feikaras,2024-12-09 12:07:03 +08:00,"运维早就被云服务商异化了。
程序员也早晚被 ai generate code 异化，大概也不需要几年。
异化肯定带来工作岗位数量的爆跌。
没危机感的人不少啊"
1095988,15644236,feikaras,2024-12-09 12:07:57 +08:00,ai 也不会让个人能力更强大。因为强大和弱小是相对概念，对比的是同时空你的竞争对手，而不是过去。
1095988,15644271,mightybruce,2024-12-09 12:14:02 +08:00,@Configuration 有可能是论坛运营的人吧， 毕竟多发帖才能提高论坛热度，最好两边都干起来（手动斜眼笑）
1095988,15644278,jomonh,2024-12-09 12:15:33 +08:00,存钱买纳指
1095988,15644310,cominghome,2024-12-09 12:23:44 +08:00,"没有掌握生产力资料，干哪一行都是一样的，只是程序员这个群体在网络上声量大罢了。

入了这一行必须要有终身学习的觉悟，不然就算不被时代淘汰也会被后浪拍死"
1095988,15644333,driller,2024-12-09 12:27:17 +08:00,是机器就要人来维护，目前还没听说给不用维护的机器，但代码就不一样了。严格意义上说 ai 并没有要运维的命，但肯定会要程序员的命。
1095988,15644370,Frytea,2024-12-09 12:36:28 +08:00,@ZGame 关键团队总共不到 10 个人，他们小组就俩人，然后测试总共也就俩人。就是因为测试独立出去一个部门了，他们就认为开发不该做自测。
1095988,15644377,yolee599,2024-12-09 12:38:46 +08:00,在技术社区说技术无用，这不是找骂吗？
1095988,15644432,goodblue,2024-12-09 12:51:29 +08:00,"先搞清楚矛盾的点和对立面是谁再说吧,还妄想成为资本占有股权,技术不一定有用,但脑子一定有"
1095988,15644498,COW,2024-12-09 13:12:46 +08:00,自己给自己贩卖焦虑，外行人看你的贴子只会感觉技术更不值钱了。
1095988,15644609,wellhome,2024-12-09 13:31:09 +08:00,@yolee599 我错了.
1095988,15644622,wellhome,2024-12-09 13:32:22 +08:00,"@ttkit 超级个体直接对决.
也是卷.
参考修真, 一个人养好几个傀儡, 大家都养傀儡了. 彼此对战."
1095988,15644626,bk201,2024-12-09 13:33:07 +08:00,说那么多，我还是发现运维在那工作，程序员在那工作？所以就凭你在那想象吗？
1095988,15644652,wellhome,2024-12-09 13:37:12 +08:00,"有一说一, 对于二把刀,这的确是一个千载难逢的技术平权好机会.因为技术的贬值. 所以对于二把刀有了一个做产品/或者做一些成果的窗口期.  这个窗口期多长, 只能说越来越短.而且是加速的."
1095988,15644655,abc1310054026,2024-12-09 13:37:30 +08:00,"不是哥们，但凡写过代码的都知道现在 AI 能做什么不能做什么。

你这一句 xx 革了 xx 的命，接下来是要开始带货了吗？"
1095988,15644662,wellhome,2024-12-09 13:38:00 +08:00,"@pdxjun 的确, windsurf 真的吓着我了."
1095988,15644668,wellhome,2024-12-09 13:38:33 +08:00,"@abc1310054026 我卖 ai 课. 199, 只要 199, 走过路过不要错过, 买不了吃亏,买不了上当."
1095988,15644673,iyaozhen,2024-12-09 13:39:29 +08:00,"“攒钱买股权,才是正道. 可惜沉浸于技术, 知道的太晚.”  没看懂这个得逻辑

你攒钱不得提高工资，1w 一个月再攒也没啥用。
你怎么认为 5w+一个月的技术大佬，是只会写代码的书呆子。很多都是很早就买了相关股票。翻一倍的都是基本操作"
1095988,15644676,lambdaX999,2024-12-09 13:39:36 +08:00,我觉得完全正常，很多低端程序员就是要被淘汰了，很多懂哥死不承认而已。云计算倒是没有革掉运维的命，但的确让运维轻松了很多，至于那些高阶的程序员，短期我觉得还不用慌，问题不大
1095988,15644685,wellhome,2024-12-09 13:40:39 +08:00,@brom111 不需要运维写了. 程序员顺手的事情.
1095988,15644689,wellhome,2024-12-09 13:41:34 +08:00,"@iyaozhen 默认主语是""我"".  regret that knowing this too late.."
1095988,15644718,wellhome,2024-12-09 13:44:45 +08:00,"@Configuration 我运维, 没活了, 改写程序了. 现在程序也快没活了."
1095988,15644735,Configuration,2024-12-09 13:46:33 +08:00,@wellhome 当然要写一些 AI 写不出来的程序
1095988,15644752,wellhome,2024-12-09 13:49:28 +08:00,"@Configuration 对, 百度吧有个给 ai 喂毒的吧. 以后代码发布到 github 也要埋雷. 砸死避雷."
1095988,15644773,XIVN1987,2024-12-09 13:51:37 +08:00,"现在 AI 能写出什么层次的软件？？
我输入“写出一个 Office 功能的软件”，，AI 能做到什么程度？？"
1095988,15644801,sixtyOne,2024-12-09 13:55:13 +08:00,提升程序员开发效率是真的，几个人的活一个人配合 AI 就干了。个人感觉程序员数量会减少。
1095988,15644813,jonty,2024-12-09 13:57:36 +08:00,@wuwuta170 #14 年年在畏高，年年冲新高
1095988,15644844,sosme,2024-12-09 14:00:16 +08:00,利好 AI ，赶紧梭哈
1095988,15644901,markgor,2024-12-09 14:06:27 +08:00,"云计算不需要运维的吗[狗头]
其实不至于吧，大公司就算全量上云，云架构和服务部署维护，总需要人吧？
小公司的运维，其实不仅仅是服务器运维，还要充当桌面运维。
说缩减了岗位我认为，但是说革了运维的命倒不至于。

而大模型，我每天都会使用，使用帮我生成代码，帮我优化语句，提供函数/变量命名给我，
但是长期使用下，会发现早期 GPT2 幻想能力太强，总会根据语义幻想个不存在的方法给我，
GPT3.5 就开始好转，但是输出的结果大多数都需要自己调整一下才能使用。
如果说让它完成一个独立项目，我觉得我需要和它沟通轮数和时长不亚于我自己去完成。
而且 GPT 也有上下文数量限制。
所以说革了程序员的命不赞同，但改变了程序员编码方式就认同。

目前而言，我觉得 ai 真的是一个非常好且节省时间提升效率的助手，但说要让它负责整个项目，目前而言还是太高估它或低估了业务需求。"
1095988,15644926,wellhome,2024-12-09 14:09:57 +08:00,"@markgor 理性表达, 有理有据,👍"
1095988,15644981,Akiya,2024-12-09 14:17:41 +08:00,云计算只是把运维成本转移了，实际上还是需要运维的。而且这么多年下来很多客户都发现买云计算的成本已经高于自己招人维护一套机器了
1095988,15645098,WindProtect,2024-12-09 14:29:41 +08:00,@Frytea 开发应该自测，但是测完还是会有一堆 bug 。因为大部分人的定势思维会导致意识不到自己开发的东西还能这么输入，跳不出自己画的圈。。。
1095988,15645130,Webpoplayer,2024-12-09 14:31:47 +08:00,"目前还是运维的我来说,也没被下岗,infra as code,devops,也还是做差不多的事,只不过以前单纯的直接在机器上改配置,写脚本,现在多了个 ci/cd 流程之类的,以前没用这套东西,现在用了这套,干的活一样,也就是用那几个东西,ansible,terraform,cloudformation .."
1095988,15645151,Jinyang7,2024-12-09 14:34:13 +08:00,写过需求嘛
1095988,15645156,sharpy,2024-12-09 14:34:59 +08:00,"以本人 cursor windsurf 之类的经验来看，这些工具依托 AI 的强大，在编程体验上的确可以称得上革命，拥抱即可。
至于代替，目前看来，还不至于担心，AI 写的代码你还是得审一边，精细的需求还是得读它写出来的代码自己调整自己写。
至于将来，或许有可能，谁知道呢？"
1095988,15645191,Leonooo13,2024-12-09 14:40:24 +08:00,一大堆人再说楼主不懂编程，站在时间维度上，5 年前也不知道 ai 能写代码，但是同样 5 年后也不知道的 ai 能不能替代程序员， 只能说个人阻挡不了历史的进程
1095988,15645202,F281M6Dh8DXpD1g2,2024-12-09 14:41:50 +08:00,云计算把运维搞没了？建议多看看多想想
1095988,15645219,nrtEBH,2024-12-09 14:43:33 +08:00,是革了初级运维和 CRUD 程序员的命
1095988,15645230,GBdG6clg2Jy17ua5,2024-12-09 14:45:21 +08:00,"有了 ai 的帮忙，程序员就不用掉那么多头发了。
现在阶段，总不可能老板自己来写 prompt 吧。"
1095988,15645235,levelworm,2024-12-09 14:46:02 +08:00,基本上就是可以高级程序员带着人工智能多干活，招的人少了。代替还早，不过的确代替一大堆低级程序员了。问题是多少是高级的呢？再过十年呢？
1095988,15645391,wupher,2024-12-09 15:07:47 +08:00,"后者我不知道，前者应该不是。

以前没有云计算，有几个公司玩 K8s 的。现在可好，你不弄这个，感觉领导出去吹牛 B 都不方便。

上了 K8 可好，一堆工具链，调试链工具，运维人员减少了吗？以我司为例，运维人员赠加了。

你再想想低级语言，高级语言。

求伯君当年写 WPS ，还是用的汇编……

等到猴总搞手机，没人用这玩意儿了吧。程序员减少了么？"
1095988,15645396,Donaldo,2024-12-09 15:09:00 +08:00,@leeyuzhe #26 “只”会
1095988,15645400,RubyJack,2024-12-09 15:09:32 +08:00,开玩笑，ai 能写代码，除了问题能背锅吗
1095988,15645407,Promtheus,2024-12-09 15:10:29 +08:00,现在的大模型还远没有达到可以革程序员的命的地步。。只能是给程序员提供了便利。如果真能替代，老板也不傻早就全开掉了 。
1095988,15645415,sir283,2024-12-09 15:11:39 +08:00,别尬吹 ai 了，让它用 ffmpeg+qt5 写个音视频播放器，都一堆毛病，还代替码农，想多了，最多只是个辅助工具。
1095988,15645549,morizawatt,2024-12-09 15:29:50 +08:00,"近十年想多了，后十年没准，但是没准的事情，你现在不是杞人忧天吗。真到那个时候，那么发达了，人人可用，解放了生产力。  
你猜是革谁的命"
1095988,15645576,xFrye,2024-12-09 15:34:28 +08:00,op 这种言论，像极了榕树下指点江山的老头儿，只会夸夸而谈且不能深入分析来支撑你的观点
1095988,15645589,HMYDK,2024-12-09 15:36:27 +08:00,@mightybruce #28 赞同。cursor 和 windsuf 的出现，真的让人惊艳。ai coding 领域在资本的助推下一定会快速发展。普通程序员未来就是没有未来。
1095988,15645606,AlexBob,2024-12-09 15:38:58 +08:00,"一不留神,我 以为进了头条那些瞎几把吹的自媒体贴了.

稍微懂技术,懂 AI 是什么,你也不会说这些.

目前所有 AI 是生成式的,它不会学习,它不会思考,不会创造.

还只是我们给教什么,根据条件去匹配答案,所以它无法达到 90%以上的准确率.

它注定只是一个辅助工具.

它更不可能革命谁,它只会让时代进步,比如工业革命,淘汰旧的,也会带来很多新的岗位.

这些不是 AI 淘汰谁,而是时代淘汰人,彩笔,菜狗,就知道天天一张嘴,把谁革命了.

他没有思考,没有看到本质,这种人是第一个被淘汰的,因为太蠢,跟不上信息时代.

AI 未来对程序员需求更大了,它需要无数程序员去维护,推理,训练.

多学习,多思考,才不会被时代淘汰"
1095988,15645768,legendBro,2024-12-09 16:01:56 +08:00,云运维
1095988,15645786,AV1,2024-12-09 16:04:12 +08:00,"之前还说前端已死，现在是程序员已死。

写代码没前途了，还是送外卖吧。🐶"
1095988,15645799,herozzm,2024-12-09 16:05:36 +08:00,只能说以前靠人堆，现在不用了，菜程序员找不到工作，好的程序员更轻松
1095988,15645887,SeaSaltPepper,2024-12-09 16:18:59 +08:00,云计算只是淘汰底层运维......
1095988,15645921,asdhak,2024-12-09 16:24:16 +08:00,程序员数量会减少是真的，AI 给一大部分程序员提效是非常明显的。完全取代就纯粹扯淡了
1095988,15646088,qqqyh,2024-12-09 16:48:38 +08:00,@Felldeadbird #49 云数据中心整个宕掉的概率微乎其微，在此之前你本地小机房早就宕了不知道多少次了。
1095988,15646143,hello2090,2024-12-09 16:54:57 +08:00,楼主生涯最巅峰月薪没过 2 万吧
1095988,15646152,asuraa,2024-12-09 16:56:32 +08:00,"cursor  claude  chatgpt 
都在用
只能说想替代程序员真是痴人说梦"
1095988,15646189,Frytea,2024-12-09 17:03:27 +08:00,@WindProtect 说的没错，但凡是他们把每个接口都过一遍都不说什么，普通的 CRUD 都能功能缺失就有点难顶了，指出问题还有一大堆理由等着。。也可能是有其他不满意的所以故意不好好做吧。
1095988,15646219,wind1986,2024-12-09 17:07:54 +08:00,"是革了 你这种人 的命哦, 并不是所有人"
1095988,15646233,windyboy,2024-12-09 17:09:40 +08:00,"GPT 协助编程，运维用得越来越多
发现 AI 的幻想比想象严重的多，使用门槛其实比想象高"
1095988,15646256,tabc2tgacd,2024-12-09 17:13:11 +08:00,运维还是一样需要的，只是负担减轻了。ai 也一样，离革命还远着。
1095988,15646305,do749533JmKlOC46,2024-12-09 17:23:32 +08:00,@kneo  问题是比特币不能产生现金流，估值完全靠共识。一旦共识翻转可能会崩的。 类似的如邮票纪念币等收藏品，中国的房子（房子还能产生现金流呢）。
1095988,15646408,brom111,2024-12-09 17:38:14 +08:00,"@wellhome #80 就我经历过国内公司来看，程序员基本没时间来写这写东西，特别是多云或者云上+云下场景。
不过目前感受最深的是应用的基础维护基本上是放给开发了。感觉运维更多的是去做效能方面的事情了"
1095988,15646488,me1onsoda,2024-12-09 17:51:51 +08:00,"OP 说的大体是没错的。云计算没有消灭掉运维，但是干掉了绝大部分，极少部分在大厂集中。
AI 大概也是，以后也会在大厂集中，小厂用他们的服务"
1095988,15646511,xzh920126,2024-12-09 17:54:46 +08:00,"ai ？大模型？
需求：做个微信 moba 小游戏，就部署到用服务器；需要有数据统计，有玩家数据查询和分析；随时增加服务器均衡负载。
你让 ai 来搞，让大数据来搞，让贾维斯来搞？脱离了人，其他一切都是空中楼阁~"
1095988,15646565,edisonwong,2024-12-09 18:03:52 +08:00,jetbrain ide 里的智能（ ai ）提示都经常不对，何来 ai 替代人。如果人能替代，说明这个人算是初级，那么有没有 ai 都能替代
1095988,15646618,podel,2024-12-09 18:13:48 +08:00,"运维升级成了 DEVOPS 。
与其说干掉了很多岗位。倒不如说是 生产力革命。（虽然实际上干掉了工作岗位）
生产力革命的角度要这样讲。
DEVOPS 降低的运维的成本，提升了运维的效率。之前需要很多人参与的工作，现在一个人就可以做了。如果有新的 idea ，就可以用释放出来生产力去实现自己新的 idea, idea 就不用一直等着落地了。
在程序员上面也是一样的。AI 降低了程序员的成本。能够让程序员写更多的东西。除了工作的部分时间。下班也能自己通过 AI 辅助搞出不少像样的副业了。又因为降低了程序员门槛，很多一般人的 idea ，有 AI 帮助也会更加容易，导致就是各种创新 idea 被实现涌现出来。
如果上述是良性循环的话，实际上是类似工业革命的生产力革命。也会大大的改变人类的程序软件生产方式。

当然实际经济中有个词叫做生产力过剩。会不会形成那就是另说了。"
1095988,15646776,EndlessMemory,2024-12-09 18:50:23 +08:00,现在被 ai 淘汰的程序员，本身自己的职业生涯也处于岌岌可危的地步，仅仅只是最后一根稻草罢了
1095988,15646888,StephenHe,2024-12-09 19:21:01 +08:00,领导觉得用了 AI ，一个人就要干 2 个人的活，你干不了你走人，反正领导信了。
1095988,15647024,mad1ife,2024-12-09 20:04:12 +08:00,完全无力吐槽，口吻像是在描述皇帝用金锄头下地，作者真的是相关从业人员么？云计算不仅没有革掉运维的命，反而让运维这个岗位更加繁荣，你认为 DevOps/FinOps/Infra/Sre 等等这些岗位是干嘛的呢。新的技术就像新鲜的血液，它是促进作用，分枝只会长出新的分枝，不会倒退。
1095988,15647060,p1gd0g,2024-12-09 20:14:18 +08:00,要不是我是 copilot 内测用户，我就信了
1095988,15647202,kkwa56188,2024-12-09 20:53:37 +08:00,"所以这个帖子的起因, 是 OP 观察到一个同事被优化了跑外卖去了"
1095988,15647327,AstroProfundis,2024-12-09 21:51:19 +08:00,我支持像楼主这样想的外行和新手多一些，都去炒币或者刷 AI 概念小程序吧，这样真正需要运维和开发的地方我的竞争对手变少了才有机会多赚钱
1095988,15647490,exploreexe,2024-12-09 23:12:25 +08:00,"很早就感受到了 AI 的恐怖，这个不像是移动互联网，程序员有很多的机会，AI 这块算力为王，谁掌握了算力，谁才有机会，而现在的情况是大公司拿着几十亿美金疯狂烧钱，小厂压根没有机会，只能用大厂给的接口来做点东西。
大厂掌握了互联网的水电，别说小公司了，就连国内的这些大厂也瑟瑟发抖吧，生怕自己掉队，万一掉队，可能就是破产"
1095988,15647516,shadio,2024-12-09 23:23:46 +08:00,AI 都火了好几年了， 你在一个以互联网用户为主的论坛里念这种经还有啥意思。多用一用，别人云亦云的念八股。
1095988,15647624,qiqi669,2024-12-10 00:25:08 +08:00,没人急眼以及激动啊 😄
1095988,15647735,9,2024-12-10 05:42:22 +08:00,云计算出来这么久了，运维消失了吗。大模型也出来了，没有程序员，大模型玩得转吗，能搞一个正儿八经的程序出来不。
1095988,15647755,Amose2024,2024-12-10 06:59:10 +08:00,炒股有风险，入市需谨慎。外行程序员想靠教内行程序员炒股，收割一波。。。
1095988,15647804,catch,2024-12-10 07:57:27 +08:00,大致是这么个局面，但是旧系统需要人维护的，这部分人不失业就行
1095988,15647848,adwords,2024-12-10 08:24:43 +08:00,工业化时代，社会本来就应该不断进步的
1095988,15647885,wangchengwu,2024-12-10 08:38:57 +08:00,以后难说，不过迹象已显现
1095988,15647991,believingsee,2024-12-10 09:02:51 +08:00,怨天怨地没有任何意义，适者生存
1095988,15648034,noahlias,2024-12-10 09:09:15 +08:00,"从去年革命到现在了 也没看出来有个子丑寅卯来

只是诞生了一个新工具罢了 何来革命"
1095988,15648113,shaozelin030405,2024-12-10 09:19:35 +08:00,23 年一直都 2w5 到 3w 左右，现在 10w 左右，也够翻身了吧
1095988,15648128,CodeCodeStudy,2024-12-10 09:21:24 +08:00,那搞什么？跑网约车？送外卖？这些简单的体力劳动，更容易被替代。现在萝卜快跑都出来了，以后更多的无人驾驶网约车？银行的也会被裁，手机都能解决的问题，都不用网点了。
1095988,15648602,james122333,2024-12-10 10:13:09 +08:00,"AI 就是懂皮毛很厉害
拿来粗略学习或生成内容是不错
真要革谁的命 我觉得其实稍微努力点不用 ai 都能革掉用 ai 人的命"
