topic_id,rpid,username,ctime,message
1110109,15880703,GDSR,2025-02-09 19:28:32 +08:00,@jie63823aa 反正我一点编程基础没有，用 cursor 两天写出一个程序上架，已经赚了不少钱了。可以加我微信群聊聊怎么一起赚钱。这是我的二维码
1110109,15880710,maxwellz,2025-02-09 19:35:38 +08:00,AI 是工具，至于能发挥多大的水平，得看使用者怎么用
1110109,15880723,tabc2tgacd,2025-02-09 19:45:31 +08:00,我感觉帮助挺大的，以前我很多不明白的地方，通过问 AI 能搞定。以前搜来搜去的，浪费时间不说，最终还不一定搞定。
1110109,15880727,xiaket,2025-02-09 19:47:07 +08:00,同事写的一篇: https://ghuntley.com/oh-fuck/
1110109,15880729,ugpu,2025-02-09 19:47:38 +08:00,"作用: 节约时间 &amp; 提升天花板 以前不会的算法马上回了 以前要搜索的思路问一问更加明确. 一年经验变三年 三年经验变 5 年
 至于 ai 从 0 开发软件 商用 扯蛋."
1110109,15880738,GBdG6clg2Jy17ua5,2025-02-09 19:51:24 +08:00,可以节省很多时间，特别是前端开发。
1110109,15880752,xuelang,2025-02-09 19:56:57 +08:00,"别闹前面的，这个是我用 AI 写的站点，只会一点点 html css 基础，不会 js 。
http://gallery.selfboot.cn/"
1110109,15880838,ChoateYao,2025-02-09 20:41:20 +08:00,"我用小半天让 deepseek 协助实现了一个自动内链的功能，并支持各种设置。

如果让我自己写，这个功能可能要用 1-2 天左右才能全部完善好"
1110109,15880867,kikoroc,2025-02-09 20:55:00 +08:00,"春节写了一篇深度的 5000+ 字体验文章，下面是我的整体的总结部分

&gt; 不同角色的视角可能完全不同，我是一个半一线前段开发（做一部分管理，也做开源），平常处理的前端业务相对复杂（感觉）

1. AI 在处理一些重复性或者基础性工作方面可以做的很好，比如：下一步的意图判断（按 Tab 键就完事了）、类型提取、函数提取等等。

2. AI 检查代码片段的基础逻辑问题，人经常犯的基础问题，有时代码不好直接调试，一眼看上没问题，AI 却可以一眼看出来并且给你纠正。

3. 用过纯 Chat 的工具帮我写代码，也用过基于 IDE 的编程助手（ Trae 、Copilot ），目前我体验的两者提供的体验都不错，都可以快速有效的帮我解决很多问题

4. 虽然借助 AI 助手完成代码编写的开发方式高效，但并不总是轻松的，并不像网上很多人说的那样轻松，随随便便就可以写一个东西，比如：《我用半小时写了一个 XXX 》，当然如果你要实现的是一个非常通用的东西，它确实也可以达到这个效果。

5. AI 帮我写代码不轻松的地方在于，你需要快速理解并且准确判断它写的东西是否准确、思路是否正确，一旦它的思路出现了问题而你又没有发现（尤其是涉及基础知识的的时候），这个时候它能把你累死，它可以一直写一点不累，左一个想法、又一个思路的，你需要一直理解它的思路，然后一直试，可是结果就是不对，你会非常累和焦虑😭😭😭。


6. 从我的心路历程看出现上面一条问题的根源在于，我不太想理解 AI 的实现细节（还有一种是涉及基础的知识确实不懂），想快速的解决问题，于是期望通过效果验证、情况说明等泛反馈让 AI 帮我快速修正问题，从前面分享的案例也可以看出来，前面几次与 AI 沟通交流都没有解决问题，出现这个问题我觉得我肯定有责任，轻敌了，没有驾驭好这个问题，当然作为我的结对编程 Partner ，AI 助手多少也有些能力上的欠缺 😁😁😁。

7. 前面说的可能就是 AI 幻觉的问题，掉入 AI 幻觉的陷阱（以往普通开发中可能也有类似的陷阱吧，比如不想深入了解细节，一直试，结果就是不对）这个问题非常严重，AI 并不知道自己错哪了，这在处理复杂问题时非常的常见，你需要对它进行精准的引导。

8. AI 辅助开发并不是银弹，它现在更像一个有知识没想法的天才少年，你需要告诉它思路和方向，它才可以很好工作，假如完成的东西涉及一些理论知识你自己不了解，它又很难一次预判所有情况和场景，一次性写对，这就难办了，你就需要基于已有线索就理论知识进行深入沟通和学习，然后再给出判断和正确的反馈，这个过程其实也非常费脑子。

9. 感觉和 AI 编程助手打交道也是要有耐心，也需要抱着学习的心态，复杂情况下它给出的代码也是需要一步一步的验证，给出合理精准的反馈，太着急反而不利于解决问题。

10. 不过，得益于结合 IDE 的编程助手的出现，前面说的一步一步的验证过程，也可以让 IDE 助手帮实现，整体效率还是有很大提升的。"
1110109,15880974,guanhui07,2025-02-09 21:41:57 +08:00,"ai 增加各种效率,反正不死磕,之前问谷歌的,现在都问 ai 了"
1110109,15880980,R4rvZ6agNVWr56V0,2025-02-09 21:44:18 +08:00,如同 3D 打印刚刚风靡的时候…搞个机子和 3d 模型就能造万物的感觉（绝大多数玩家：对世界无贡献的虚假的快感）
1110109,15881052,512357301,2025-02-09 22:20:07 +08:00,"若将容易得，必做等闲视。
等着吧，AI 会反噬的。
人之所以为人，是有探索心，有好奇心。
AI 的存在让人的探索心归零。只需要发号施令，AI 就搞定了，有一天 AI 失灵，或者 AI 也搞不定了，他自己就抓瞎了，AI 犯错了，他连排查的能力都没有。"
1110109,15881150,garyox64,2025-02-09 23:09:38 +08:00,"目前 ai （ chatgpt ）对我来说，相当于一个好用的搜索引擎+工具集
写代码的话，确实不太好用，copliot 还是适合简单写点小工具，或者写方法时，补全功能很好用"
1110109,15881189,lujiaxing,2025-02-09 23:35:40 +08:00,"非业务方面代码的辅助是是非常大的. 比如我给你讲这有若干条路给你两个点你给我算条最短路径.
或者分析一下两种排序算法在什么情况下使用最合适.

或者是给 AI 喂一份海康威视硬件的 API 文档 doc, 让它把文档里提到的所有函数给我生成对应 C# 的 P/Invoke 调用的 stub.

这种用 AI 是最合适的.

但是中国大陆绝大多数企业都是业务贼鸡儿复杂, 复杂得跟 tm mesh 结构一样. 但是算法基本不涉及.
这种 AI 就爱莫能助了.
除非你能根据你们项目既有的代码库训练出一个模型来."
1110109,15881201,HUZHUANGZHUANG,2025-02-09 23:44:14 +08:00,提供 70%的编码助力。但是 70%的代码写的不好出现了问题可能会让你陷入走一步退两步的困境。我就重写过一次，因为有个问题 AI 一直无法解决
1110109,15881244,TimG,2025-02-10 00:22:43 +08:00,很奇怪公司项目用 ai 会不会牵扯到泄密问题？即使是代码片段，也是允许读取文件内容的，理论上说只要打开那个文件 ai 客户端都可以把它打包发送到服务器，会不会引起麻烦？ ai 好用我是知道的，但是也是真不敢用。
1110109,15881255,NewMoorj,2025-02-10 00:31:54 +08:00,如果你编程过程中依然需要 google 疑难问题，那你就需要 AI ，把 AI 当 google 用就很好。
1110109,15881257,secondwtq,2025-02-10 00:34:56 +08:00,"@TimG AI 辅助工具一般会有 Business/Enterprise 计划，协议规定不允许记录数据，不允许使用数据训练模型之类的，你信不信就是另一回事了。
当然这是公司层面的问题，你自己随便找的工具又是另一回事。"
1110109,15881317,agagega,2025-02-10 01:45:37 +08:00,AI 实现那种相对独立的新东西帮助很大，比如新增某个功能，或者写一个脚本干某个事情。但要让他给已有代码库提供修改就不好用了，哪怕是 Cursor 这种也一般，说到底还需要自己对代码库的理解。
1110109,15881339,ooh,2025-02-10 02:34:18 +08:00,证明你基础知识很扎实。
1110109,15881343,hzzhzzdogee,2025-02-10 02:45:36 +08:00,@kikoroc 非常赞同第 5 点
1110109,15881348,CC11001100,2025-02-10 03:03:05 +08:00,@vivianLi7 确实是这样子的，对于编程的帮助更多的是需要使用者扮演的是 Leader 的角色，给 AI 小弟安排任务，如果任务都安排不明白自然得不到想要的结果。。。AI 真的是相当于给你十个奥尼尔当小弟看能不能把他们用明白了。。。
1110109,15881352,dearmymy,2025-02-10 03:28:20 +08:00,"用了一段时间 cursor ，这个应该是我最值得付费的订阅了。本来打算白嫖，实在太好用就付费了。
使用 cursor 之前先去学习下怎么使用 ai 。现在 ai 编程也不是一点门槛都没。
cursor 对于自由开发者特别友好。对于大部分人喜闻乐道能快速帮助你实现你不是特别懂的技术。
我本身也 15 年编程经验，cursor 给我感觉，相当于我带了 3 个没有脾气，代码质量好，沟通简单的手下。当你跟 cursor 编程完全配合默契后，你的效率之前的三倍。
使用 ai 一定要把自己当作 leader 。对于 ai 编程，要多花时间去写明白 cursorrule 文件，把项目背景，编码规范，项目主要逻辑和其他你要给新人介绍的都写下来作为项目的 context 给 ai 。然后自己设计好模块，让 ai 单个模块，小步去改。跟安排货给手下一样，你可以把接口写好，具体 service 实现，什么的，写清楚给 ai 。省的时间是不敢想象的。"
1110109,15881372,mayli,2025-02-10 05:21:19 +08:00,"主要是解决搜索和看文档
毕竟这些白开水代码，比如参数顺序， 使用方法都是文档直接有。
复杂一点的，特殊场景，ai 就开始编了。"
1110109,15881399,GuangXiN,2025-02-10 07:30:08 +08:00,因为真的有程序员 80%的代码是靠搜索加复制粘贴
1110109,15881439,murmur,2025-02-10 08:17:43 +08:00,@fox0001 效果惊艳但是也是造轮子厉害，现在除了互联网公司谁还造轮子，不都是调库，AI 又看不到说明文档也拿不到需求说明书更不知道后端接口长啥样
1110109,15881464,fox0001,2025-02-10 08:32:12 +08:00,"@murmur #42 不好意思，我看不懂你想表达什么。

如果你是想看 DeepSeek-r1 的源码，Github 上有开源。

如果你觉得 DeepSeek-r1 会看不懂需求，建议你试试把需求发给它看看。或者关键问题让它分析并给出解决方案。

如果你觉得 DeepSeek-r1 不能根据新需求在原有项目代码进行持续开发。那没办法，如果 AI 能做到这种程度，我也只能失业了。"
1110109,15881466,huzhizhao,2025-02-10 08:33:09 +08:00,反正我一点编程基础没有，用 cursor 三天写出一个程序上架，已经赚了不少钱了。可以加我微信群聊聊怎么一起赚钱。这是我的二维码
1110109,15881521,darkengine,2025-02-10 08:51:21 +08:00,反正我一点编程基础没有，用 cursor 三天写出一个程序上架，已经赚了不少钱了。可以加我微信群聊聊怎么一起赚钱。你可以找 DeepSeek 要一下我的二维码。
1110109,15881533,xqk111,2025-02-10 08:53:37 +08:00,楼上都是机器人么
1110109,15881550,dengji85,2025-02-10 08:55:54 +08:00,就是应用工具还不够，无法告诉 AI 上下文信息，要花很大时间编写提示词。我现在用它写 js 函数、oracle sql 语句转成 mysql 数据库，根据 sql 生成 java bean ，还是很有用
1110109,15881577,clifftts,2025-02-10 09:01:48 +08:00,你觉得不重要，老板觉得能就可以了，下一步可以一个人当两个人，两个人当四个人用了，不行就先裁员 50%
1110109,15881611,elevioux,2025-02-10 09:07:48 +08:00,同感。新项目什么都好说。但面对旧有屎山代码，始终不知道怎么将 AI 融入日常开发。
1110109,15881695,windyCity1,2025-02-10 09:17:15 +08:00,@clifftts 出现严重 bug ，工期延误，员工过度压榨导致离职潮，等裁员出现严重问题的时候就老实了。
1110109,15881700,fredweili,2025-02-10 09:17:47 +08:00,"没错，copilot 可以帮我写几个函数，写八股注释，也能节省很多时间精力了
大范围的设计，debug ，当然还是帮不上忙，谁知道什么是方向"
1110109,15881710,MrVito,2025-02-10 09:18:26 +08:00,@dearmymy 你的感受和我一摸一样，甚至 3 倍的效率，我都是有同样的感觉。新增的功能，我只需要设计好框架、模块之间的关联关系，甚至用 uml 画好，然后花点时间告诉 ai ，它就能自己生成了，非常快
1110109,15881821,HancockXu,2025-02-10 09:29:55 +08:00,当下的 AI 是不能替代程序员的，说 AI 能替代程序员的都不是程序员。但是，从远景上看，AI 是能大大提升开发效率的。让开发的流程，速度，门槛降低。
1110109,15881847,xiaocongcong1,2025-02-10 09:31:51 +08:00,网上不是有张 meme 图，牛马都以为 AI 是解放自己生产力的工具，其实是资本家手上的鞭子。
1110109,15881923,ciki,2025-02-10 09:37:21 +08:00,@fox0001 #43 ds 开源的是模型，不是代码吧
1110109,15881988,clemente,2025-02-10 09:44:58 +08:00,@HancockXu 提升效率 本身就是替代啊
1110109,15882004,aloxaf,2025-02-10 09:46:25 +08:00,"我的感觉和你一样，像大型屎山项目，由于你对业务和项目本身都非常了解，当有新需求时，你很快就能判断出最合理的实现方式。但 AI 不行，即便有 RAG 和手写 .cursorrules 的加成，你还是会花费大量的时间来纠正它的思路。
具体到实现上更蛋疼，如果这个项目用了大量轮子或者小众的库，那 AI 生成的代码大概率是错的。Cursor 还好，可以添加自定义文档（论好好写文档的重要性），有些工具压根就没考虑过这个问题。"
1110109,15882105,fox0001,2025-02-10 09:56:55 +08:00,@ciki #55 不好意思，我的错。r1 有项目，但貌似无代码。v3 有详细代码。
1110109,15882146,Cu635,2025-02-10 09:59:39 +08:00,"因为所谓的“AI 对编程的辅助”，本质上是代替了你自己对自己遇到的问题的分析、思考、提取关键字并放到 google 上去搜索的过程，代替你做了这些事情之后直接给出了答案而已。本来就没有那么夸张。

这样一方面，是自己的大脑放在那里不使用了，减少了磨损，大脑皮层会变得更加的光滑。

另一方面，所谓的“AI”的效果也就跟网上的知识丰富程度有着强相关性，当然，考虑到可能有些公司掌握了网民看不到的、没有出现在网上公开的数据作为训练数据，也可以说是训练数据的知识丰富程度的强相关；这样的话，有些问题、知识点如果没有前人已有的解答/讨论，那么 AI 回答的也就是乱飞了，答出来的都不对的那种。

第二点其实还有个更黑暗的推论：如果所谓的这种“AI”普及开，到时候网上充斥着 AI 乱飞的所谓“内容”，然后这些内容再次作为训练数据进行下一轮迭代训练呢？自产自销？到时候会变成什么样的垃圾？

不过，对于写代码来讲，最难的本来就是对需求的分析和对实际问题的建模，所以说说给 AI 描述需求倒是正确用法，毕竟对于正规的开发流程来讲，AI 时代之前也是要给码农描述好需求让他们实现的。"
1110109,15882159,binge921,2025-02-10 10:01:42 +08:00,反正我一点编程基础没有，用 cursor 三天写出一个程序上架，已经赚了不少钱了。可以加我微信群聊聊怎么一起赚钱。这是我的二维码
1110109,15882193,U7Q5tLAex2FI0o0g,2025-02-10 10:04:29 +08:00,反正我一点编程基础没有，用 cursor 三天写出一个程序上架，已经赚了不少钱了。可以加我微信群聊聊怎么一起赚钱。这是我的二维码
1110109,15882278,p1gd0g,2025-02-10 10:12:35 +08:00,"我也算是 copilot 内测用户了，也只能给个中性评价。
资本需要新的故事。"
1110109,15882350,vegeta2ex,2025-02-10 10:20:02 +08:00,我一般是用 cursor 写 html ，告诉他要怎么样的，再自己细调一下，很省心是真的
1110109,15882353,HancockXu,2025-02-10 10:20:12 +08:00,@clemente #56 某种意义上这样讲也对，但是换个想法，这世界上有什么职位是不能被替代的呢？“职位”就是应行业发展而设置的，行业出现变化，“职位”出现变化也正常。
1110109,15882368,wangyzj,2025-02-10 10:21:24 +08:00,@julyclyde #9 哈哈哈哈，我最喜欢你这个回复
1110109,15882377,lshbosheth,2025-02-10 10:21:53 +08:00,@fox0001 #8 r1 只是便宜啊 有 gpt4 强吗 好奇
1110109,15882388,chengdonghui,2025-02-10 10:22:41 +08:00,"AI 是个工具，但是这个工具跟使用的人的能力有关：
1 你要能够准确描述需要 AI 达成的目标任务
2 AI 生成的代码，你要能够理解，AI 生成的代码并不保证 100%正确"
1110109,15882416,uibobo,2025-02-10 10:24:44 +08:00,人工，智能
1110109,15882417,mengdu,2025-02-10 10:24:44 +08:00,如果说码农是人力锄地，那 ai 就是直线电动锄地机需要人为控制方向，个人使用体验感受。
1110109,15882443,Huelse,2025-02-10 10:27:08 +08:00,AI 能替代一切是程序员届的政治正确
1110109,15882446,yh7gdiaYW,2025-02-10 10:27:33 +08:00,上周五写 jenkins 插件刚被 chatgpt 坑了一下午的表示赞同
1110109,15882454,intmax2147483647,2025-02-10 10:28:03 +08:00,"""而现实我的情况是，我写完代码之前，我都不知道整体的思路会是怎么样的，边写才边清楚的""

你的问题已经很清楚了，也是在使用 AI 之前最应该先解决的问题。就是需求不清楚，任务自己都无法拆分，怪的了 AI 吗？"
1110109,15882488,vincentWdp,2025-02-10 10:31:15 +08:00,反正我一点编程基础没有，用 cursor 两天半写出一个程序上架，已经赚了不少钱了。可以加我微信群聊聊怎么一起赚钱。这是我的二维码
1110109,15882518,anzu,2025-02-10 10:35:26 +08:00,"作为辅助，能提高程序健壮性。
注释和测试，两项提升比较大，比以前更喜欢写测试了，有 AI 补全是真的快。
但是要真正解决实际问题还有点距离，有时 AI 的实现方式复杂而缺少泛用性，需要不断提示，但是思考如何提示以及交互的时间已经足够我在第一版的基础上自己改了，也就是说，AI 大概能解决问题的 40%～ 80%，最后还是要我自己来修改。"
1110109,15882560,zhwguest,2025-02-10 10:40:14 +08:00,@littleylv #61 直接放收款码吧，哈哈哈
1110109,15882574,zhwguest,2025-02-10 10:41:42 +08:00,反正我一点编程基础没有，用 cursor 三天写出一个程序上架，已经赚了不少钱了。可以加我微信群聊聊怎么一起赚钱。这是我的二维码
1110109,15882622,reeble,2025-02-10 10:45:31 +08:00,反正我一点编程基础没有，用 cursor 三天写出一个程序上架，已经赚了不少钱了。可以加我微信群聊聊怎么一起赚钱。这是我的二维码
1110109,15882637,0x5c0f,2025-02-10 10:47:17 +08:00,反正我一点编程基础没有，用 cursor 三天写出一个程序上架，已经赚了不少钱了。可以加我微信群聊聊怎么一起赚钱。这是我的二维码
1110109,15882660,dearmymy,2025-02-10 10:50:04 +08:00,@MrVito 是的，如果带过团队小弟，就能感觉到，cursor 比工作 1-2 年的程序员靠谱多了
1110109,15882673,archxm,2025-02-10 10:51:26 +08:00,"@xqk111 资本推 ai 太过分，钱都投资 ai 去了，之前的项目就遇冷了。这导致很很多人反感。
实际 ai 如同鸡肋一般。没啥营养，光靠推手。
所以不少人弄了个非暴力不合作"
1110109,15882696,4BVL25L90W260T9U,2025-02-10 10:53:56 +08:00,"就是手动档变半自动档而已, 相比 Google + Stackoverflow 拷贝代码效率确实有提升, 提升还不少. 

但是, 网上吹的那都是手动档变高达了, 笑死我了"
1110109,15882700,magicfield,2025-02-10 10:54:20 +08:00,"人指挥 AI ，就有用
AI 指挥人，就没啥用

反正我用下来感觉只能让 AI 写一些独立的模块，一旦设计到多个业务的交互就是依托
但省心是真的省心"
1110109,15882706,magicfield,2025-02-10 10:54:54 +08:00,反正我一点编程基础没有，用 cursor 三天写出一个程序上架，已经赚了不少钱了。可以加我微信群聊聊怎么一起赚钱。这是我的二维码
1110109,15882764,kekeabab,2025-02-10 11:01:04 +08:00,ai 适合写比较常见的业务，一般也都能在网上搜到类似的。如果是写比较冷门的东西，它就开始瞎编了，不管怎么指挥它都不会有什么改变，经常即便把正确实现发过去了也不能阻止它瞎编。
1110109,15882803,javalaw2010,2025-02-10 11:05:13 +08:00,复杂的逻辑，我一般让 ai 给思路弄个伪代码。然后一些简单琐碎的代码我让 ai 写一写。稍微改改一般都还行。
1110109,15882827,SeanTheSheep,2025-02-10 11:07:23 +08:00,@kikoroc #25 非常赞同老哥的想法，我也是日常使用以后得出了跟你一样的结论，尤其是第二条与第五条。我必须明确知道要让 AI 做的方向并且还需要能迅速验证其结果，只有保证这两点才能有效提升效率。我个人在使用 ChatGPT/deepseek 辅助开发时往往也要结合 google 、stackoverflow 综合考虑，排除掉 AI 幻觉。
1110109,15882834,sampeng,2025-02-10 11:07:53 +08:00,"还是有区别的。
一编写一边想，会有遗漏。提前想清楚了，写好文档了，这其实是弥补了以前的一个巨大问题：程序员懒得写文档。
现在是文档写完，代码其实也很快了，包括单元测试。这就是 AI 现阶段最大的价值吧。
这个懒你可以偷，现在给我最大的感受就是。1 个月后，我再回去看代码，我有完善的文档，没有 AI 我也能明白代码逻辑和接下来怎么改。这是以前做不到或者要花很大力气才能做到的事。"
1110109,15882908,yellowsky,2025-02-10 11:15:07 +08:00,cursor ide 太难用，不说 AI 辅助，就说 ide ，真的和主流 ide 差很多，暂时已经弃了。
1110109,15882919,sks4728,2025-02-10 11:16:18 +08:00,ai 对我最大的帮助是写小作文，  各种工作总结， 各种文档
1110109,15882984,harryWebb,2025-02-10 11:23:10 +08:00,"就是当初开车一样手动挡变自动挡差不多，但是还需要自己搞清楚路线才能上路的

ai 影响不大实话实说，但是其实吹 ai 也是因为现在整体真没啥好吹的其他东西了

再不找一个科技吹一下，大环境越来越差，工作都找不到了

现在至少能和 ai 擦边拿融资"
1110109,15883128,lizy0329,2025-02-10 11:37:35 +08:00,卖课的总是说，你孩子的黄金年龄是在 1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18 岁
1110109,15883179,cluefly,2025-02-10 11:43:51 +08:00,反正我一点编程基础没有，用 cursor 三天写出一个程序上架，已经赚了不少钱了。可以加我微信群聊聊怎么一起赚钱。这是我的二维码
1110109,15883181,sss393,2025-02-10 11:44:13 +08:00,@fox0001 #43 他的意思我能理解，最近遇到对接多维表格，飞书项目，apaas 项目三端的 sdk ，本来想把文档扔给 cursor 和 ai ，希望能借助 composer 自动写，但结果是 ai 和 cursor 根本写不出来，最后还是我自己把三端 sdk 手动接完了
1110109,15883243,qwq11,2025-02-10 11:52:56 +08:00,能力越低帮助越大
1110109,15883255,sunmlight,2025-02-10 11:54:23 +08:00,事实证明 AI 无法提高使用人的智商
1110109,15883267,binxin,2025-02-10 11:57:29 +08:00,"@hello2090 
@sagaxu 
@amlee 
@Subilan 这个梗我其实没太懂，这些人如何割韭菜呢？作为一个研发韭菜，第一步就是去买 cursor 了，然后一试验，行或者不行就知道了，总不能这些人都是给 cursor 做分销吧？"
1110109,15883326,WindProtect,2025-02-10 12:06:56 +08:00,@xqk111 调侃那些鼓吹 AI ，拔高 AI 能力来骗人的而已。
1110109,15883370,wisej,2025-02-10 12:17:04 +08:00,相对务实来说就一句话：AI 可以(相对)补齐你的短板，同时 cover 掉你长板中一些重复性、低水平的劳动。
1110109,15883382,mandex,2025-02-10 12:19:13 +08:00,"你还在这里怀疑，别人已经发家致富了。当然不是靠 AI 编程赚的，是卖课赚的。

最近刷抖音，每天能看到几十个卖课的，什么阿猫阿狗都敢上来卖，我 TM 真是服了。"
1110109,15883390,fox0001,2025-02-10 12:21:39 +08:00,@lshbosheth #66 r1 效果很好，准确度高。GPT4 能打的话，就不会有 O1 及后续模型吧？
1110109,15883407,hello2090,2025-02-10 12:25:14 +08:00,@binxin 赚钱很容易，你去找 10 个人，这 10 个人再去各找 10 个人，每个人给你 5 块钱，你很快就发大财了。你说这有人信吗？
1110109,15883515,xwander,2025-02-10 12:54:51 +08:00,我的使用感受是写简单的文档（请假条、审批意见）可以，论文这种严谨的需要注明文献和每句话出处则不行。比如我们写好了代码并注释全，就可以用 AI 给你写代码的说明文档，然后人工稍微修改一下即可。从 0 到 1 的原创工作还是得靠自己，从 1 到多则 AI 快多了。
1110109,15883634,wryyyyyyyyyyyy,2025-02-10 13:22:41 +08:00,目前感觉算是强力辅助，描述需求让他自己干肯定不行。
1110109,15883653,yunyuyuan,2025-02-10 13:26:49 +08:00,"一楼已经道破了，你感觉的是对的，AI 确实能辅助编程，但是动不动说用 AI 写一个完整程序的都是营销号。
正如你说的，AI 很难理解上下文和实际的业务需求，所以我一般只有在写完一个通用组件或者函数后，才叫 AI 帮我整体提出优化意见。其他复杂的业务逻辑我都是只选择一部分，并提供对应的上下文，再叫 AI 改。
重要的还是如何合适地选择代码片段以及上下文和 prompt ，对代码一窍不通的人是不可能用好 AI 的，只能写写最基础的东西"
1110109,15883894,Felldeadbird,2025-02-10 14:03:57 +08:00,"还行吧，AI 降低了编码难度。

只要不是很冷门的，AI 都可以给出一个勉强的答案。"
1110109,15884088,pkoukk,2025-02-10 14:28:23 +08:00,@lshbosheth #66 r1 比 4 稍强，和 o1 互有胜负，略弱于 o1
1110109,15884106,pkoukk,2025-02-10 14:30:21 +08:00,"你使唤过实习生/应届生写代码嘛？就是你给架构设计和框架，写好示例，让他们干活
在我这，AI 和实习生/应届生能做的差不多，但是写的更快，更好"
1110109,15884193,andy7076,2025-02-10 14:44:21 +08:00,@foufoufm 老实人
