answer_id,level,comment_id,parent_id,author_name,gender,ip_location,like_count,created_at,content
536904540,2,555231577,549662172,遇到更好的自己,男,,0,2018-12-05 00:08:54,这样说大家都想考公务员了……
536904540,2,564338072,549662172,想当劳模,未知,,1,2018-12-23 14:47:26,我觉得以后政府的部分工作也会被ai和机器取代，但是只有创新不会被取代，希望以后人人都能成为科学家
536904540,1,567224549,0,知乎用户yw00hi,女,,3,2018-12-29 10:57:57,作为一个传统行业从业者，我觉得ai技术没错，是以后的趋势，但是太飘了，目前还不切合实际，包括it行业，目前还太高高在上，等价钱再跌点，能够和传统行业站到一起来，会有更大的应用空间。现在传统行业与it行业是脱钩的，很多情况下，高科技都很难应用，从业者不具备it行业的知识，IT行业也没有传统行业的经验，充分了解传统行业的诉求，往往做出来的东西，粗制滥造，且维护麻烦。我想今后教育水平再次大幅提升，当it行业和传统行业有机结合，或者传统行业真正培养出具备两方面能力的人才，会有一个更大的突破。<br>同样我也是这么认为ai的，目前做出来的东西，只能说看起来还行，但是放到实际应用当中，没法应用，很多工业场景，现场变化多，很依赖经验，这样的局面ai的用处就不大。<br>之前有个银行ai机器人的视频，就是如此，面对多种需求，没有足够的应变，只能做个吉祥物。<br>制造业很现实的，真正生产不会去搞一些虚活。花哨的东西都是迎接上级检查冲门面的。真正有用没用，各行各业基本心里都清楚。ai技术如果不能在实际生产中真正满足需求，是革不了传统行业的命的，只能说目前的ai技术，看上去很美，可惜只能远远的看。
536904540,2,753010946,567224549,心想事成,男,,0,2019-10-07 10:07:09,<p>赞同，非常赞同，制造业不接受花活，主要是赔不起。</p>
536904540,2,753011558,567224549,心想事成,男,,0,2019-10-07 10:08:04,<p>生活上可以来点小娱乐</p>
536904540,1,573325476,0,知乎用户08oAn7,女,,3,2019-01-10 23:15:43,问题是效率的提升，带来工作机会的减少。这种减少跟换不换行业无关，所有的生产领域都在减少工作岗位，能提供就业的只有销售精神产品的了。
536904540,2,10502829821,573325476,Te quiero,男,浙江,0,2023-03-16 23:11:12,精神产品比如什么
536904540,2,10521822902,573325476,勃松分布,未知,北京,0,2023-04-06 09:20:36,直播
536904540,1,549699548,0,一盒水果,未知,,2,2018-11-23 16:56:48,终生学习这个对一个人讲是对的，对一个群体讲就是废话，力争上游的只是小部分人，大部分人都是生活的压力推动着前进的。底层的人民一旦脱离这个行业就很难再就业，除非进去门槛低，AI带来的是岗位的减少，应对的手段只有创造更多的新岗位应对。<br>        工业革命时有个机器吃人的现象，就是岗位减少，工人工资被压缩。劳动力供给和需求并不会总是平衡的，一旦新科技大量应用总是会在一定的时间没打破平衡，当然最终政府会采取手段去维持平衡，哪怕是限制科技的发展也要维持这个平衡。当然有更好的方法谁也不会去限制促进生产力的科技发展。<br>        一个社会科技进步是一步一步进行的，所以淘汰现象其实不会突然出现。他是一个过程，而这个过程必然会像计算机手机的出现一样被普及。而作为AI和自动化机械化这些科技的普及，他所带来的是财富分配的影响。资本对人力需求的降低必将导致人力价格的下降，财富的不均最终反馈到政策上就是，税收福利的调整。所以不管哪个行业受影响和你都没关系。工作都就给政府吧！
536904540,1,10311825223,0,Amoukana,未知,陕西,0,2022-10-08 01:08:48,绘画已经要被取代了……
536904540,1,549283387,0,核动力印钞机,男,,24,2018-11-22 20:03:37,从业的观点就是专业，赞
536904540,2,549292033,549283387,YJango,男,,7,2018-11-22 20:24:37,<p>过奖。。</p>
536904540,1,549472810,0,ming yang,男,,7,2018-11-23 09:09:57,赞同，尤其是AI目前还取代不了医生，计算机技术能让医院的检查和诊断越来越准确，但是这也就好比高科技时代各种间谍卫星和无人机能让战场情报获取更准确。<br>但是最终决策的还是人，在战争中最终决策者是指挥官，在医疗领域最终决策者是医生，AI并没有取代医生。
536904540,2,564553176,549472810,知乎用户BF4G52,女,,0,2018-12-23 23:48:32,能够好好使用，对病人来说真的非常好
536904540,1,549461093,0,落枫人独立,未知,,6,2018-11-23 08:44:54,我个人认为AI的发展不一定会取代人类，反而会促进生产力。就好比在发展第二次工业革命的时候，最先发展的国家中很多人都在担心失业被机器取代，但是事实证明第二次工业革命是促进了生产力的。所以AI发展可能雷同。
536904540,1,549444971,0,老天真,未知,,6,2018-11-23 07:59:41,答主分析得很到位。我才疏学浅不敢妄加揣测，我认为200年内不会出现超过人类的AI机器人。我们这一代还处于人工智能的初级阶段，对人类被全面取代的担忧还是太早了点。<br>不过这是人类发展的大方向，学点技术是很必要的
536904540,2,549495989,549444971,YJango,男,,4,2018-11-23 09:56:53,在未来，使AI发展停滞的恐怕会是“量级”。机器学习可以训练一个非常专业的模型，就已经消耗大量的计算能力了。可是人脑里，是成百上千个不同的模型交错应用。随着摩尔定律也慢慢失效，要用什么方式来要实现这么多的功能？
536904540,2,557823765,549444971,张远,未知,,1,2018-12-10 14:57:31,可能用不了这么长时间，一旦步入正轨，这速度可能超过摩尔定律，毕竟现在摩尔定律逐渐失效
